step,generate_ms,forward_ms,backward_ms,optim_ms,total_ms,loss,reward_mean,reward_std,gpu_util_pct,gpu_freq_mhz,ram_used_mb,vdd_gpu_mw,vdd_cpu_mw
42,652.7821756899357,60.011040419340134,98.52054342627525,298.7547852098942,1110.2983374148607,1.061694860458374,0.4583333730697632,0.176776722073555,59.25122037361311,0,15868,14519,2169
43,654.2947851121426,59.91366319358349,97.85094484686852,295.9429118782282,1108.2242242991924,0.9878870248794556,0.4166666865348816,0.2357022911310196,59.14281312854349,0,15868,14617,2124
44,653.8344006985426,59.91814471781254,97.70025499165058,300.0282570719719,1111.7006409913301,0.9831688404083252,0.4166666865348816,0.2357022911310196,54.89926798958635,0,15868,14401,2136
45,382.8682880848646,60.419199988245964,98.90134446322918,296.3071670383215,838.7180790305138,-0.00033231996349059045,0.2857142984867096,0.0,55.93639121251955,0,15868,14974,2102
46,384.6218250691891,60.29414385557175,97.39481657743454,299.7336629778147,842.2883842140436,-0.001672827871516347,0.2857142984867096,0.0,55.7797637827218,0,15868,15324,2088
47,381.31408020853996,59.88422408699989,97.8956799954176,297.51977510750294,836.8304315954447,-0.0012127168010920286,0.2857142984867096,0.0,58.682439900007296,0,15868,15485,2081
48,650.1796469092369,60.22518314421177,97.74131327867508,298.4966076910496,1106.859840452671,1.1142793893814087,0.5416666865348816,0.05892559140920639,62.44885619972688,0,15868,15024,2157
49,649.8379204422235,60.43007969856262,97.93993644416332,295.5939192324877,1104.0400322526693,0.10493236035108566,0.375,0.1767766922712326,56.209604112349986,0,15868,14527,2183
50,381.2175039201975,59.758976101875305,98.28764759004116,299.94947277009487,839.4366074353456,-0.0007889101398177445,0.2857142984867096,0.0,58.85208206744783,0,15868,15033,2136
51,651.71043202281,59.86595153808594,99.06390495598316,296.04185558855534,1106.9047693163157,0.9390057921409607,0.4166666865348816,0.2357022911310196,61.298747609413404,0,15868,14824,2166
52,650.0096321105957,59.807680547237396,97.78911992907524,299.0265917032957,1106.857854872942,1.0635831356048584,0.5,0.1178511455655098,60.070063538820484,0,15868,14848,2155
53,650.6585907191038,59.84358303248882,97.24543988704681,298.8953609019518,1106.8584639579058,0.908837616443634,0.3750000298023224,0.294627845287323,57.05540642022382,0,15868,14541,2181
54,650.5566388368607,59.795135632157326,97.7118406444788,300.30908808112144,1108.5903998464346,1.1629008054733276,0.5416666865348816,0.05892559140920639,58.87848370911766,0,15868,14727,2161
55,654.4324792921543,59.971071779727936,97.97651134431362,296.1326725780964,1108.7407357990742,0.04709695652127266,0.3333333432674408,0.0,55.24990633184841,0,15868,14405,2168
56,654.7355204820633,59.82140824198723,98.57235103845596,299.8279370367527,1113.1783686578274,0.36433589458465576,0.4583333432674408,0.05892555043101311,59.06640490214401,0,15868,14523,2169
57,383.58588702976704,60.19705533981323,98.67910481989384,300.0134713947773,842.6992949098349,-0.0012546757934615016,0.2857142984867096,0.0,61.51681607295625,0,15868,15036,2129
58,651.3731200248003,60.1968951523304,97.81484864652157,296.55712097883224,1106.164513155818,0.9733268618583679,0.4166666865348816,0.2357022911310196,60.19143272445331,0,15868,14969,2129
59,653.6107510328293,59.566112235188484,97.51750528812408,300.1173436641693,1111.0378876328468,1.1714552640914917,0.5416666865348816,0.05892559140920639,54.97944864364647,0,15868,14529,2165
60,653.8950707763433,60.46755239367485,97.68038429319859,299.397598952055,1111.6618234664202,1.089574933052063,0.5,0.1178511455655098,58.38727589678225,0,15868,14598,2144
61,654.4785276055336,60.14937534928322,98.1510728597641,296.63155041635036,1109.6332464367151,1.210842251777649,0.5416666865348816,0.05892559140920639,55.07463054807837,0,15868,14381,2143
62,654.0416963398457,59.99711900949478,98.3725767582655,299.1068158298731,1111.7431689053774,1.156055212020874,0.5416666865348816,0.05892559140920639,60.554917315519,0,15868,14527,2161
63,383.0780480057001,60.06943993270397,98.06211106479168,299.6329925954342,841.0658240318298,0.00012579293979797512,0.2857142984867096,0.0,63.03391247859216,0,15868,15049,2125
64,653.562881052494,60.23564748466015,97.74774499237537,299.5522543787956,1111.3188154995441,-0.0016983507666736841,0.2916666865348816,0.0589255727827549,60.350735223841895,0,15868,14911,2091
65,654.9123506993055,60.204001143574715,98.19328039884567,295.80284655094147,1109.3405429273844,1.014586091041565,0.4583333730697632,0.176776722073555,55.17347076443731,0,15868,14494,2102
66,653.1160958111286,60.00492721796036,97.28668816387653,299.2151044309139,1109.8464000970125,0.9709762930870056,0.4166666865348816,0.2357022911310196,58.265565243252254,0,15868,14643,2106
67,383.38431902229786,60.20275130867958,98.29996898770332,298.6731193959713,840.781919658184,-0.0016775247640907764,0.2857142984867096,0.0,62.26828058933577,0,15868,15214,2078
68,382.9269763082266,60.353951528668404,99.16956909000874,300.50284788012505,843.1862406432629,-0.0055671860463917255,0.2857142984867096,0.0,64.12627077678853,0,15868,15510,2066
69,657.320449128747,60.81315316259861,97.89151884615421,296.0719373077154,1112.318817526102,0.2741881310939789,0.4583333432674408,0.05892555043101311,56.83100742458085,0,15868,14770,2134
70,384.23033617436886,60.20156852900982,98.59769605100155,299.1658877581358,842.4193281680346,-0.0017048491863533854,0.2857142984867096,0.0,63.03886624579374,0,15868,15493,2090
71,658.5751045495272,60.658784583210945,98.2479676604271,298.61046373844147,1116.3151673972607,1.251062273979187,0.5833333730697632,0.0,56.906071173855906,0,15868,14797,2160
72,655.0279371440411,60.52275374531746,98.72864000499249,295.71302235126495,1110.213439911604,0.287334144115448,0.5,0.0,59.386749422327696,0,15868,14735,2198
73,384.3580149114132,60.58889627456665,98.42921607196331,300.798911601305,844.3931825459003,-0.00031828455394133925,0.2857142984867096,0.0,62.97825226479851,0,15868,15223,2150
74,655.3788799792528,60.49753725528717,99.10185635089874,298.95743913948536,1114.160031080246,0.009865282103419304,0.2916666865348816,0.0589255727827549,56.56024707551424,0,15868,14671,2181
75,656.8490862846375,60.477856546640396,97.43395075201988,296.08774557709694,1111.0711358487606,0.38174745440483093,0.5416666865348816,0.05892559140920639,57.5108976834548,0,15868,14598,2206
76,654.9063362181187,60.27628853917122,98.15926291048527,300.1906555145979,1113.7564480304718,0.5796943306922913,0.4583333432674408,0.05892555043101311,58.93601853475595,0,15869,14713,2168
77,656.0449935495853,60.04860810935497,97.8823360055685,299.48220774531364,1113.6838719248772,0.9534499645233154,0.4166666865348816,0.2357022911310196,55.18705588510339,0,15869,14431,2197
78,651.9936006516218,60.08268892765045,98.39305467903614,296.1293440312147,1106.8239994347095,0.17881380021572113,0.4166666865348816,0.117851123213768,60.10054465088645,0,15869,14570,2210
79,657.3282573372126,60.5033915489912,98.24886359274387,299.00124855339527,1115.3004486113787,0.3565123677253723,0.4583333730697632,0.176776722073555,59.615363505268334,0,15869,14751,2177
80,383.4161292761564,60.29926426708698,98.13075140118599,299.854401499033,841.9212810695171,-0.0012166468659415841,0.2857142984867096,0.0,62.34930338124869,0,15869,15277,2120
81,385.5534717440605,60.654399916529655,98.84326532483101,300.16300827264786,845.4368654638529,-0.002648179652169347,0.2857142984867096,0.0,63.51845474196969,0,15869,15557,2084
82,385.9286718070507,60.23971363902092,98.29670377075672,298.9614401012659,843.6545599251986,-0.0026380508206784725,0.2857142984867096,0.0,63.96647786628696,0,15869,15699,2068
83,658.5817281156778,61.07071973383427,97.66608104109764,298.89977537095547,1116.4394244551659,1.058387041091919,0.625,0.1767766922712326,56.84069631380811,0,15869,14844,2153
84,658.0853126943111,60.381537303328514,98.69471937417984,299.2874551564455,1116.673855111003,-0.10672764480113983,0.2083333432674408,0.058925561606884,59.54800784282679,0,15869,14679,2196
85,658.5864629596472,60.43190322816372,97.8654082864523,299.1884481161833,1116.3102071732283,0.9525372385978699,0.4166666865348816,0.2357022911310196,59.38025015906946,0,15869,14678,2149
86,657.2599355131388,60.22713705897331,98.49955141544342,300.5572482943535,1116.7634557932615,0.08132914453744888,0.375,0.0589255727827549,54.733995076112116,0,15869,14370,2190
87,387.17545568943024,60.77273562550545,98.97513687610626,299.3720956146717,846.51811234653,-0.0007969695143401623,0.2857142984867096,0.0,58.16075586256772,0,15869,14906,2139
88,384.04435105621815,60.70105545222759,97.68748842179775,301.14780738949776,843.8030388206244,-0.002122787758708,0.2857142984867096,0.0,60.06103301765067,0,15869,15259,2116
89,386.62188686430454,60.738977044820786,97.91545569896698,298.80051128566265,844.301663339138,-0.0016805622726678848,0.2857142984867096,0.0,60.55682202282597,0,15869,15399,2094
90,384.9979527294636,60.209665447473526,97.75631874799728,301.0038398206234,844.1914562135935,-0.002132098888978362,0.2857142984867096,0.0,64.22644415936921,0,15869,15808,2075
91,386.38652861118317,60.85171177983284,97.51129522919655,296.6610249131918,841.6391368955374,-0.0016654201317578554,0.2857142984867096,0.0,64.22938491550447,0,15869,15802,2064
92,660.5906877666712,60.84860861301422,98.90473634004593,298.32268692553043,1118.8955195248127,0.1826649159193039,0.4166666865348816,0.117851123213768,56.759001887820574,0,15869,14850,2133
93,659.2629756778479,60.784127563238144,97.86652773618698,295.57561688125134,1113.7153916060925,0.2329661250114441,0.4583333432674408,0.05892555043101311,59.32355132230041,0,15869,14662,2173
94,658.3679039031267,60.600193217396736,97.52547182142735,298.46751876175404,1115.1863355189562,1.0420295000076294,0.4583333730697632,0.176776722073555,59.3219255866668,0,15869,14745,2166
95,387.0383035391569,60.61417609453201,97.9554895311594,299.57497492432594,845.4087357968092,-0.0016984367975965142,0.2857142984867096,0.0,62.142367869120065,0,15869,15275,2116
96,387.3826563358307,60.73983944952488,98.86630438268185,300.0622093677521,847.2749777138233,0.0036640940234065056,0.2857142984867096,0.0,63.26664840941376,0,15869,15543,2094
97,658.5798393934965,60.844575986266136,98.2119683176279,298.5815666615963,1116.4434235543013,1.1625969409942627,0.5,0.1178511455655098,56.768090656649534,0,15869,14763,2161
98,656.9992955774069,60.18211133778095,97.99644723534584,295.78252881765366,1111.1843194812536,0.8861777782440186,0.3333333432674408,0.35355344414711,59.819402919164354,0,15869,14668,2198
99,660.3680327534676,61.04191951453686,97.49673679471016,298.30428771674633,1117.4375675618649,0.7748595476150513,0.5416666865348816,0.4124789834022522,59.58102891975086,0,15869,14732,2174
100,659.0515188872814,60.460928827524185,97.59404696524143,295.7199364900589,1113.0537912249565,1.2571289539337158,0.5416666865348816,0.05892559140920639,55.74306915109172,0,15869,14483,2199
101,661.3143682479858,60.63615903258324,98.61699305474758,298.5522225499153,1119.3685755133629,1.0023473501205444,0.5,0.1178511455655098,58.18681596473019,0,15869,14580,2196
102,660.3791676461697,60.69779209792614,98.65312092006207,298.724127933383,1118.6788491904736,0.9694607853889465,0.4166666865348816,0.2357022911310196,59.07838527771111,0,15870,14678,2165
103,658.3049930632114,60.24995259940624,98.43228757381439,298.6229434609413,1115.8331837505102,1.0209884643554688,0.4583333730697632,0.176776722073555,55.080123601159116,0,15870,14400,2196
104,659.5686078071594,60.590462759137154,97.25068882107735,298.0865593999624,1115.7224643975496,1.2630183696746826,0.5416666865348816,0.05892559140920639,59.74480905927063,0,15870,14564,2210
105,660.538911819458,60.6467854231596,98.97824004292488,298.6623030155897,1119.0548799932003,1.1458953619003296,0.5,0.1178511455655098,59.14141821941295,0,15870,14676,2168
106,663.0031038075686,60.92851236462593,98.41740690171719,299.35232177376747,1121.9440009444952,1.0686150789260864,0.5,0.1178511455655098,55.006430776846635,0,15870,14358,2197
107,662.2715201228857,60.49196794629097,98.18787313997746,295.7500144839287,1116.9249266386032,1.3688247203826904,0.5833333730697632,0.0,59.76499454112556,0,15870,14515,2210
108,662.9789117723703,61.163393780589104,98.12908619642258,298.6925449222326,1121.1887039244175,1.1408699750900269,0.5,0.1178511455655098,59.51317154929622,0,15870,14663,2177
109,661.6720333695412,61.18239834904671,97.79289737343788,298.73167909681797,1119.6017283946276,1.1900759935379028,0.625,0.05892555043101311,54.9095376929123,0,15870,14373,2199
110,661.3462399691343,60.9468799084425,98.03481586277485,296.3212486356497,1116.87177605927,1.002774715423584,0.4583333730697632,0.176776722073555,59.89626540672913,0,15870,14554,2196
111,387.31497526168823,60.69887988269329,97.71603159606457,299.6670715510845,845.6207998096943,-0.001231613103300333,0.2857142984867096,0.0,62.83838201905421,0,15870,15118,2174
112,659.7015038132668,60.57055853307247,98.27916882932186,298.3519993722439,1117.1233914792538,0.10890831053256989,0.375,0.0589255727827549,60.34179821500055,0,15870,14930,2158
113,658.2632958889008,60.10998412966728,98.84950518608093,295.7027517259121,1113.1447367370129,1.0213836431503296,0.4583333730697632,0.176776722073555,57.25674550223537,0,15870,14535,2208
114,385.6861758977175,60.580287128686905,98.58019277453423,299.82265643775463,844.894016161561,-0.0007480406202375889,0.2857142984867096,0.0,58.06016035002731,0,15871,15012,2145
115,388.1166707724333,60.766175389289856,99.05964881181717,299.7044790536165,847.8701431304216,-0.002113601891323924,0.2857142984867096,0.0,56.15354880802888,0,15871,15288,2119
116,663.0952004343271,60.64207851886749,98.24108891189098,298.66537638008595,1120.8689603954554,0.1648780256509781,0.4166666865348816,0.117851123213768,58.59246679925645,0,15871,14858,2170
117,656.6348485648632,60.259681195020676,98.19631837308407,295.4978570342064,1110.80864071846,0.1501655876636505,0.375,0.1767766922712326,59.42791641669821,0,15871,14796,2171
118,383.9785270392895,60.221631079912186,98.04144129157066,300.0814076513052,842.5408639013767,-0.00032579462276771665,0.2857142984867096,0.0,62.418802136009276,0,15871,15327,2136
119,655.8386571705341,60.41103973984718,98.53999875485897,298.9776972681284,1113.9893773943186,0.9586215019226074,0.3750000298023224,0.294627845287323,57.60641583839426,0,15871,14751,2200
120,656.7888651043177,60.60454249382019,98.3869768679142,299.7315526008606,1115.7526094466448,1.060768485069275,0.5,0.1178511455655098,59.353673521394924,0,15871,14672,2210
121,656.5036159008741,60.60281582176685,98.04111905395985,298.76819252967834,1114.136416465044,1.1420252323150635,0.5416666865348816,0.05892559140920639,59.36907076681019,0,15871,14784,2191
122,655.154911801219,60.383521020412445,98.42492640018463,299.0343365818262,1113.221311941743,1.0563596487045288,0.5,0.1178511455655098,55.61246503075789,0,15871,14525,2218
123,655.8185908943415,60.317663475871086,98.45379181206226,298.98851178586483,1113.8011831790209,1.2877964973449707,0.5416666865348816,0.05892559140920639,58.33818521031641,0,15871,14656,2230
124,383.8924150913954,60.37388928234577,99.39155168831348,299.7640948742628,843.6507191509008,-0.0017227110220119357,0.2857142984867096,0.0,62.376895293948174,0,15871,15174,2206
125,653.4893121570349,60.43785624206066,98.4298549592495,296.1156163364649,1108.6993589997292,1.062389612197876,0.5,0.1178511455655098,56.43018101167488,0,15871,14679,2225
126,384.4247031956911,60.30566245317459,99.8445451259613,298.9408951252699,843.7351994216442,-0.0016874000430107117,0.2857142984867096,0.0,59.32854318989066,0,15871,15084,2174
127,384.5254722982645,60.27878262102604,98.10780920088291,299.54403080046177,842.679038643837,-0.0003253011673223227,0.2857142984867096,0.0,64.32060345328506,0,15871,15712,2124
128,657.5313284993172,60.45471876859665,99.19756837189198,299.10195246338844,1116.5071688592434,0.20733727514743805,0.375,0.1767766922712326,58.374241906182114,0,15871,14911,2197
129,655.6101441383362,60.598719865083694,98.44371117651463,298.83062466979027,1113.7036476284266,0.9932632446289062,0.4583333730697632,0.176776722073555,59.50861770021086,0,15871,14786,2224
130,656.1598069965839,60.38844771683216,97.54902310669422,295.79299315810204,1110.1139839738607,0.47044819593429565,0.5,0.1178511455655098,55.35445288691678,0,15871,14471,2231
131,657.1733430027962,60.22287905216217,98.5440332442522,298.61052706837654,1114.776799455285,0.21015188097953796,0.4166666865348816,0.117851123213768,60.64894231505918,0,15871,14563,2234
132,654.5265931636095,60.28425507247448,97.73843176662922,299.05811324715614,1111.8271052837372,1.1368619203567505,0.5,0.1178511455655098,59.51575091315674,0,15871,14721,2257
133,655.5736642330885,60.02959981560707,97.27241657674313,299.527520313859,1112.6304641366005,1.0108280181884766,0.4583333730697632,0.176776722073555,55.069568867679656,0,15871,14454,2243
134,655.4253119975328,60.122303664684296,98.13391976058483,296.3149771094322,1110.2193612605333,1.7618510723114014,0.6666666865348816,0.11785110086202621,60.570998853265856,0,15871,14599,2224
135,384.64028760790825,60.12038327753544,98.80604781210423,299.3711680173874,843.1634549051523,-0.0017183158779516816,0.2857142984867096,0.0,63.947499643278555,0,15871,15136,2205
136,655.5176004767418,60.39481610059738,97.45548851788044,298.5014393925667,1112.0936963707209,0.940257728099823,0.4166666865348816,0.2357022911310196,60.56330107366231,0,15871,14984,2181
137,656.3939210027456,60.31315214931965,97.67065569758415,298.41081611812115,1113.0094397813082,0.33508047461509705,0.5,0.1178511455655098,55.87931824147124,0,15871,14558,2228
138,656.7770875990391,60.6969278305769,97.44367934763432,299.3866875767708,1114.5302392542362,1.1191476583480835,0.5416666865348816,0.05892559140920639,58.381927708668904,0,15871,14661,2233
139,657.5508788228035,60.212159529328346,97.92108833789825,298.8132480531931,1114.7130876779556,-0.18498457968235016,0.25,0.1178511381149292,54.94651453318965,0,15871,14391,2234
140,652.6647042483091,60.204992070794106,97.46259078383446,301.09129659831524,1111.6422396153212,0.30654996633529663,0.5,0.2357022762298584,60.45042118451809,0,15871,14557,2236
141,652.5285430252552,60.00896170735359,97.42351993918419,295.8407998085022,1106.0236804187298,1.1249688863754272,0.5416666865348816,0.05892559140920639,59.690093065835185,0,15871,14725,2212
142,653.9552006870508,60.1810235530138,97.87481650710106,299.6431365609169,1111.8755210191011,1.038138508796692,0.5,0.1178511455655098,56.81690820631924,0,15871,14499,2241
143,654.2635839432478,60.091935098171234,98.88380952179432,298.8631669431925,1112.3265605419874,0.9808415770530701,0.4166666865348816,0.2357022911310196,58.740755728755865,0,15871,14655,2237
144,653.9280638098717,60.05308777093887,98.1807354837656,299.0907207131386,1111.4668492227793,0.5110545754432678,0.5,0.2357022762298584,55.01579287469774,0,15871,14426,2235
145,653.1008332967758,59.83705632388592,97.86505438387394,295.8259843289852,1106.848480179906,0.2155255824327469,0.4583333730697632,0.176776722073555,57.72067567786288,0,15871,14557,2236
146,382.8826881945133,60.14160066843033,99.13711994886398,299.1319354623556,841.512767598033,-0.0017009134171530604,0.2857142984867096,0.0,59.93194197836449,0,15871,15118,2209
147,653.9084166288376,60.361407697200775,97.83449582755566,298.8043837249279,1111.1356802284718,0.20060312747955322,0.375,0.0589255727827549,59.67587347810185,0,15871,14979,2227
148,653.1853768974543,59.81558561325073,97.85817563533783,296.2568309158087,1107.338111847639,0.05844219774007797,0.3333333432674408,0.1178511455655098,55.17461901814952,0,15871,14600,2246
149,652.6352632790804,60.064513236284256,97.45132736861706,300.45148730278015,1110.8298543840647,1.0960389375686646,0.5416666865348816,0.05892559140920639,58.935469292424145,0,15871,14694,2248
150,652.8441607952118,60.56790426373482,97.1932802349329,298.9654392004013,1109.7925435751677,0.09345996379852295,0.3333333432674408,0.0,55.27826014294391,0,15871,14459,2239
151,653.1051527708769,59.78620797395706,97.93059341609478,296.49881459772587,1107.5433921068907,-0.05668254196643829,0.25,0.1178511381149292,60.74957844106531,0,15871,14582,2236
152,652.7180802077055,60.176609084010124,99.21615943312645,299.2848325520754,1111.620096489787,1.0344250202178955,0.4583333730697632,0.176776722073555,59.83414505474692,0,15871,14752,2257
153,383.2537289708853,60.05388684570789,98.92563149333,300.0810891389847,842.5388485193253,-0.0012367188464850187,0.2857142984867096,0.0,62.178497454452206,0,15871,15288,2173
154,652.0375683903694,60.02633459866047,97.90499322116375,298.54713566601276,1108.7372489273548,0.03929717093706131,0.3333333432674408,0.1178511455655098,57.37808526578022,0,15871,14752,2227
155,651.5872310847044,60.24307198822498,98.80239889025688,296.16374522447586,1107.0148162543774,1.0925302505493164,0.5,0.1178511455655098,59.15364167717735,0,15871,14732,2241
156,656.6536966711283,61.54243089258671,97.06396795809269,298.065472394228,1113.550528883934,1.0627754926681519,0.5416666865348816,0.05892559140920639,55.261360463132554,0,15871,14470,2237
157,657.5951352715492,60.22963300347328,97.9725755751133,296.3690869510174,1112.3962551355362,-0.0015796513762325048,0.2916666865348816,0.0589255727827549,60.64241608402998,0,15871,14578,2224
158,657.3155205696821,60.7412476092577,98.61600026488304,298.61711896955967,1115.5163515359163,0.1696956604719162,0.4166666865348816,0.117851123213768,59.60730148260725,0,15871,14745,2217
159,384.7876153886318,60.61439961194992,98.52988831698895,297.2086723893881,841.3708154112101,-0.0026420424692332745,0.2857142984867096,0.0,62.36407252484681,0,15871,15288,2173
