step,generate_ms,forward_ms,backward_ms,optim_ms,total_ms,loss,reward_mean,reward_std,gpu_util_pct,gpu_freq_mhz,ram_used_mb,vdd_gpu_mw,vdd_cpu_mw
0,654.289823025465,60.57049706578255,95.92236764729023,931.0484789311886,1742.0612461864948,-0.021330177783966064,0.5416666865348816,0.05892559140920639,28.027180572729762,0,14162,10016,2227
1,649.4136322289705,58.722782880067825,95.9704015403986,299.2544639855623,1103.5781130194664,-1.6783391237258911,0.625,0.05892555043101311,44.62465750360044,0,15263,11745,2227
2,651.5501756221056,59.159327298402786,96.58393636345863,299.38448034226894,1106.8959049880505,1.6033883094787598,0.5416666865348816,0.05892559140920639,57.45680274109695,0,15668,13728,2245
3,651.0267518460751,59.41449664533138,97.20521606504917,299.4436789304018,1107.3124799877405,1.2545287609100342,0.5,0.1178511455655098,54.618990568499086,0,15788,14069,2253
4,650.6269760429859,59.54054370522499,97.54575975239277,299.2485761642456,1107.180193066597,2.0997753143310547,0.3750000298023224,0.294627845287323,60.71713733282479,0,15834,14478,2253
5,650.3283195197582,59.670111164450645,97.05078415572643,299.42096024751663,1106.6891830414534,1.913809895515442,0.4583333730697632,0.176776722073555,59.864311852332136,0,15848,14774,2262
6,651.3247042894363,59.47030335664749,96.63062356412411,299.2119360715151,1106.8584639579058,1.990708589553833,0.3750000298023224,0.294627845287323,57.270447589931116,0,15850,14580,2269
7,652.6451855897903,62.37107142806053,97.41059318184853,294.4405432790518,1107.0888005197048,-0.25968462228775024,0.5416666865348816,0.2946278154850006,58.707401305577385,0,15851,14698,2266
8,655.8242235332727,59.70771238207817,97.51852788031101,298.9990711212158,1112.2674867510796,2.0892767906188965,0.4583333730697632,0.176776722073555,54.900765620753425,0,15851,14457,2260
9,383.2639679312706,59.860192239284515,96.35177627205849,294.13423873484135,833.8339198380709,0.0,0.2857142984867096,0.0,56.75633631362965,0,15851,14857,2238
10,383.8086724281311,59.84851159155369,96.41740843653679,298.75091277062893,839.0472009778023,0.0,0.2857142984867096,0.0,59.22003745274984,0,15851,15049,2217
11,653.6538545042276,60.248544439673424,96.8539509922266,294.318625703454,1105.2918080240488,1.8432972431182861,0.4166666865348816,0.2357022911310196,62.246975847109546,0,15851,14778,2230
12,382.8803524374962,60.003072023391724,97.45366498827934,299.0117110311985,839.5737279206514,0.0,0.2857142984867096,0.0,64.47795478384265,0,15851,15055,2224
13,653.4729599952698,60.1950716227293,97.19356708228588,294.34179328382015,1105.4219212383032,0.0,0.5833333730697632,0.0,56.825501630468594,0,15851,14371,2269
14,382.3019191622734,59.85097773373127,97.15900756418705,299.1442233324051,838.6748153716326,0.0,0.2857142984867096,0.0,59.165473653718266,0,15851,14719,2241
15,382.94620625674725,60.215359553694725,96.90163284540176,294.34704035520554,834.6313275396824,0.0,0.2857142984867096,0.0,60.150803882044606,0,15851,14924,2199
16,653.6351051181555,60.00230461359024,96.3431354612112,299.3187215179205,1109.5198411494493,-0.1045905351638794,0.5833333730697632,0.1178511455655098,62.451658145207105,0,15851,14710,2224
17,382.72991962730885,59.991806745529175,96.09612822532654,294.6447357535362,833.6885757744312,0.0,0.2857142984867096,0.0,64.22270480164107,0,15851,15057,2222
18,655.7201910763979,60.13868749141693,97.5355189293623,298.52262511849403,1112.1348161250353,0.0,0.4166666865348816,0.0,60.59643259035509,0,15851,14711,2252
19,651.2742079794407,60.621535405516624,96.30447998642921,294.4933120161295,1102.9167044907808,2.045422315597534,0.5,0.1178511455655098,57.74213891682981,0,15851,14429,2254
20,651.5051200985909,59.68931131064892,96.12435102462769,299.3752006441355,1106.9160960614681,0.049856483936309814,0.5,0.1178511455655098,58.85582537714195,0,15851,14671,2262
21,651.4235530048609,59.999777004122734,96.05811163783073,294.23279874026775,1101.9420474767685,-0.08552911877632141,0.375,0.1767766922712326,55.11490267689986,0,15851,14506,2258
22,652.251934632659,60.104671865701675,96.2402243167162,299.0085110068321,1107.8229751437902,-0.02699381113052368,0.4583333432674408,0.05892555043101311,59.67491030977028,0,15851,14709,2263
23,653.8202241063118,60.24390459060669,96.9165749847889,294.64489594101906,1105.8441270142794,1.9101886749267578,0.4166666865348816,0.2357022911310196,55.317561571118105,0,15851,14485,2259
24,382.7677760273218,59.97183918952942,95.28963267803192,298.88156801462173,837.1314238756895,2.8577442169189453,0.5714285969734192,0.40406107902526855,58.633310803522434,0,15851,15081,2236
25,651.258785277605,60.42863987386227,96.09935991466045,294.2950390279293,1102.3049280047417,2.0316710472106934,0.4166666865348816,0.2357022911310196,62.37101170977362,0,15851,14961,2249
26,382.39420764148235,60.13148836791515,96.2939839810133,299.32576045393944,838.36361579597,0.0,0.2857142984867096,0.0,64.00129225558358,0,15851,15176,2233
27,652.4768956005573,60.090623795986176,97.10550308227539,294.24883238971233,1104.144735261798,0.0,0.5833333730697632,0.0,56.68869296366109,0,15851,14435,2249
28,391.7609266936779,61.51856109499931,99.27958436310291,299.40630309283733,852.1887995302677,0.0,0.2857142984867096,0.0,62.82809649775244,0,15852,15016,2329
29,651.9758068025112,59.77868661284447,95.9752332419157,299.2265596985817,1107.1743033826351,1.8702020645141602,0.5416666865348816,0.05892559140920639,60.48850455008859,0,15852,14614,2315
30,382.44047947227955,59.60758402943611,96.56419232487679,299.3705924600363,838.2041919976473,0.0,0.2857142984867096,0.0,62.535960550748946,0,15852,14972,2260
31,381.0289930552244,59.97673608362675,96.71529568731785,299.08707179129124,837.0255045592785,0.0,0.2857142984867096,0.0,63.94324812295096,0,15852,15090,2220
32,651.7143677920103,60.351839289069176,95.79910337924957,299.2702405899763,1107.3520965874195,0.0,0.3333333432674408,0.0,60.830349782434006,0,15852,14667,2251
33,652.7475528419018,60.046112164855,97.02399931848049,299.0741766989231,1109.11001637578,1.8686110973358154,0.4166666865348816,0.2357022911310196,56.38680917167647,0,15852,14333,2254
34,651.9801281392574,60.088543221354485,97.36368060112,299.37286488711834,1109.0235523879528,1.9845317602157593,0.4166666865348816,0.2357022911310196,58.85109979208687,0,15852,14590,2262
35,651.9766394048929,60.11158414185047,95.33299133181572,298.9141773432493,1106.5554562956095,1.7697808742523193,0.5,0.1178511455655098,55.081861068274286,0,15852,14445,2258
36,651.9068796187639,60.02544052898884,96.51091136038303,299.3661127984524,1108.0312635749578,1.9878888130187988,0.5,0.1178511455655098,60.75599060717172,0,15852,14599,2255
37,651.9076488912106,60.05084700882435,96.98380902409554,299.3259187787771,1108.5110399872065,2.0048365592956543,0.4583333730697632,0.176776722073555,59.716499783615,0,15852,14804,2262
38,656.4581450074911,59.876032173633575,96.4664313942194,298.9043202251196,1111.9244489818811,1.966771125793457,0.4166666865348816,0.2357022911310196,55.73894282868287,0,15852,14545,2270
39,648.0928957462311,59.85737591981888,95.98438441753387,299.9162543565035,1104.066975414753,1.9303959608078003,0.4583333730697632,0.176776722073555,58.4734507555754,0,15852,14768,2267
40,647.4476475268602,59.533024206757545,95.49705684185028,299.4421422481537,1102.1393593400717,-1.6672108173370361,0.625,0.05892555043101311,55.0857294524182,0,15852,14550,2260
41,647.5321929901838,59.668416157364845,96.22966311872005,299.19616132974625,1102.8523854911327,0.029474735260009766,0.2916666865348816,0.0589255727827549,58.82131464051583,0,15852,14760,2264
42,647.6307511329651,59.837279841303825,95.91526351869106,299.3483189493418,1102.9508467763662,2.157258987426758,0.5,0.1178511455655098,55.267193020186355,0,15852,14569,2259
43,648.8245446234941,59.65046398341656,96.49846330285072,298.9909444004297,1104.1838079690933,2.0236690044403076,0.3750000298023224,0.294627845287323,58.96017470320578,0,15852,14758,2264
44,648.4858877956867,59.5339834690094,96.31011262536049,299.7660469263792,1104.3112631887197,2.035320997238159,0.3750000298023224,0.294627845287323,55.37928949023728,0,15852,14517,2271
45,648.2981108129025,59.61648002266884,96.82198241353035,299.5988167822361,1104.554271325469,1.9872913360595703,0.5,0.1178511455655098,59.74544779128203,0,15852,14673,2267
46,648.0944640934467,59.77350473403931,96.4311994612217,299.9259512871504,1104.4444795697927,0.0,0.5833333730697632,0.0,55.40452585454021,0,15852,14324,2260
47,386.0161919146776,59.61686372756958,96.85836732387543,299.16934482753277,841.888127848506,0.0,0.2857142984867096,0.0,58.52828327597679,0,15853,14714,2226
48,644.6358729153872,59.594592079520226,96.74729593098164,299.095680937171,1100.3099214285612,1.8050696849822998,0.5,0.1178511455655098,62.02313895554866,0,15853,14693,2233
49,379.42358292639256,59.696223586797714,95.78780829906464,298.6746560782194,833.8014390319586,3.2870969772338867,0.5714285969734192,0.40406107902526855,63.95010524163735,0,15853,15294,2225
50,647.0189765095711,59.61766466498375,96.28943912684917,299.49414543807507,1102.6395205408335,1.9039287567138672,0.4583333730697632,0.176776722073555,56.56673244538496,0,15853,14783,2269
51,646.3323198258877,59.499071910977364,96.79225459694862,299.3988487869501,1102.2395193576813,0.02093598246574402,0.375,0.1767766922712326,61.42555993113979,0,15853,14794,2266
52,645.4774718731642,59.107840061187744,96.45724669098854,299.6160015463829,1100.8769925683737,0.0,0.3333333432674408,0.0,60.395662310092995,0,15853,14726,2266
53,378.2842569053173,59.51980873942375,96.0455983877182,298.99452812969685,833.0632317811251,2.270336389541626,0.5,0.30304577946662903,59.080263456364314,0,15853,14904,2247
54,645.2205125242472,59.71142463386059,95.68809531629086,299.3274573236704,1100.1703683286905,1.8769285678863525,0.5416666865348816,0.05892559140920639,62.60868587498593,0,15853,14880,2239
55,646.7120964080095,59.88803319633007,96.86879999935627,298.82489517331123,1102.5109440088272,2.0110368728637695,0.3333333432674408,0.35355344414711,56.322446123101,0,15853,14547,2273
56,645.7586549222469,59.548575431108475,96.36336006224155,299.48800057172775,1101.3755202293396,-0.4054655134677887,0.4583333432674408,0.05892555043101311,61.73315619472723,0,15853,14705,2269
57,647.7418877184391,59.632863849401474,96.41551971435547,299.0205455571413,1103.02790440619,0.08903589844703674,0.375,0.0589255727827549,60.38572290203444,0,15854,14882,2266
58,645.6819847226143,59.438496828079224,95.97728028893471,299.51603151857853,1100.849760696292,-1.8096349239349365,0.625,0.05892555043101311,58.161831262492214,0,15854,14670,2270
59,378.1751040369272,59.57452766597271,96.13347239792347,298.9770248532295,833.0752328038216,0.0,0.2857142984867096,0.0,62.18710199205581,0,15854,15058,2242
60,378.48393432796,59.40025672316551,95.20713612437248,298.9791352301836,832.2857264429331,0.0,0.2857142984867096,0.0,64.08841005250571,0,15854,15232,2230
61,646.4707851409912,59.74118411540985,96.44784033298492,299.1723511368036,1102.0674239844084,-0.11822235584259033,0.2916666865348816,0.1767766922712326,56.85240478119685,0,15854,14646,2247
62,646.2164148688316,59.34886448085308,95.6803523004055,299.5297908782959,1100.9911987930536,1.9304683208465576,0.5,0.1178511455655098,61.49013662712735,0,15854,14771,2251
63,647.7241273969412,60.056863352656364,96.2712001055479,298.7724803388119,1103.045055642724,0.6346427202224731,0.5416666865348816,0.1767766922712326,60.32757739165437,0,15854,14903,2262
64,645.7904651761055,59.21359919011593,95.40793672204018,299.3274871259928,1099.9654401093721,1.8811252117156982,0.4166666865348816,0.2357022911310196,60.96535859453408,0,15854,14672,2269
65,645.8113603293896,59.62665565311909,96.04854322969913,298.6136004328728,1100.3149766474962,0.0,0.3333333432674408,0.0,59.97225212233135,0,15854,14685,2266
66,646.4489605277777,59.592800214886665,96.69196791946888,299.326753243804,1102.2951696068048,2.008455276489258,0.5,0.1178511455655098,60.94140877589841,0,15854,14489,2270
67,648.8437447696924,59.67932753264904,95.00879980623722,299.29788783192635,1103.0481271445751,1.8298232555389404,0.5416666865348816,0.05892559140920639,60.19023046947904,0,15857,14815,2266
68,645.4290244728327,59.47727896273136,95.53187154233456,299.9050561338663,1100.5614083260298,1.7869155406951904,0.4583333730697632,0.176776722073555,61.18436870595744,0,15857,14652,2270
69,645.309790968895,59.52976085245609,95.47311998903751,299.06863905489445,1099.6025912463665,1.9537906646728516,0.4583333730697632,0.176776722073555,60.40660079195684,0,15857,14865,2266
70,645.8581443876028,59.373024851083755,95.71180865168571,299.93158392608166,1101.0993607342243,0.15189558267593384,0.4166666865348816,0.117851123213768,57.60918556168294,0,15857,14654,2271
71,646.5831678360701,59.61808003485203,95.72726301848888,299.57523196935654,1101.7207354307175,-0.2699761986732483,0.5416666865348816,0.05892559140920639,58.918321920311136,0,15857,14845,2266
72,644.551232457161,59.229375794529915,96.26320004463196,299.7045125812292,1099.966561421752,1.657137393951416,0.5,0.1178511455655098,57.75330434708373,0,15857,14659,2270
73,646.3463678956032,59.564799070358276,95.39110399782658,299.7912969440222,1101.3142727315426,-0.09631294012069702,0.4166666865348816,0.117851123213768,58.841772044365534,0,15857,14854,2266
74,378.58415953814983,59.2147521674633,95.3384954482317,299.01385493576527,832.3711026459932,0.0,0.2857142984867096,0.0,61.76711813339403,0,15857,15246,2231
75,378.3165439963341,59.45673584938049,95.8081278949976,299.6513284742832,833.4559351205826,0.0,0.2857142984867096,0.0,63.73250039262253,0,15857,15376,2179
76,647.2588796168566,59.50838327407837,96.35001607239246,299.29007962346077,1102.6276480406523,2.2917838096618652,0.5833333730697632,0.3535533845424652,62.65005872517226,0,15858,14823,2242
77,378.78022342920303,59.079360216856,96.33366391062737,299.53910410404205,833.9469116181135,0.0,0.2857142984867096,0.0,64.64097843576107,0,15866,15123,2228
78,647.8741113096476,59.69875119626522,95.62998451292515,299.219423905015,1102.637792006135,0.0,0.5,0.0,61.105665971717016,0,15866,14811,2254
79,644.8537595570087,59.6681609749794,96.11740708351135,299.6717765927315,1100.5313284695148,0.4160780608654022,0.4166666865348816,0.117851123213768,61.811167179989944,0,15866,14542,2267
80,646.5280316770077,59.5878716558218,96.07110358774662,299.26508851349354,1101.672064512968,0.0,0.4166666865348816,0.0,60.66975995071129,0,15866,14627,2266
81,646.599393337965,59.570303186774254,96.48812934756279,299.31087978184223,1102.1895371377468,0.9995264410972595,0.5,0.1178511455655098,57.54449561545547,0,15866,14470,2271
82,645.6650253385305,59.23449620604515,95.00383958220482,299.01663959026337,1099.1379842162132,1.9391709566116333,0.5416666865348816,0.05892559140920639,59.16508266072448,0,15866,14854,2266
83,647.0522247254848,59.53935906291008,95.45091353356838,299.97231997549534,1102.2554244846106,1.5594130754470825,0.5,0.1178511455655098,57.665669578328966,0,15866,14660,2270
84,646.4490238577127,59.64316800236702,96.1256641894579,300.15798285603523,1102.5986224412918,1.9810357093811035,0.4166666865348816,0.2357022911310196,58.9485690175444,0,15866,14843,2266
85,378.4599993377924,59.39270369708538,96.42947278916836,299.52134378254414,834.0204153209925,0.2706682085990906,0.3571428656578064,0.10101526975631714,62.244964908474785,0,15866,15446,2254
86,645.8798069506884,59.556927531957626,96.48636914789677,299.4216959923506,1101.5595197677612,0.3451274037361145,0.3333333432674408,0.1178511455655098,60.645513614966234,0,15866,14916,2267
87,377.75168009102345,59.34656038880348,95.62134370207787,299.5403204113245,832.4799034744501,0.0,0.2857142984867096,0.0,63.291472704851536,0,15866,15156,2241
88,645.2021431177855,59.53494273126125,95.43398395180702,299.2977276444435,1099.6846705675125,1.9440736770629883,0.3750000298023224,0.294627845287323,61.04152048397343,0,15866,15033,2257
89,377.85654328763485,59.44607965648174,95.62275186181068,299.5990067720413,832.7449262142181,0.0,0.2857142984867096,0.0,59.26451641877099,0,15866,15033,2243
90,646.8433924019337,59.374719858169556,95.79766541719437,299.57209527492523,1101.8034238368273,2.0542173385620117,0.3333333432674408,0.35355344414711,62.76925968595011,0,15866,14859,2251
91,377.996064722538,59.34924818575382,96.11369669437408,299.9532166868448,833.6304966360331,0.0,0.2857142984867096,0.0,64.41155264077642,0,15866,15160,2233
92,644.0784633159637,59.45942364633083,96.37657552957535,299.8132798820734,1099.9451838433743,2.0951690673828125,0.4166666865348816,0.2357022911310196,57.088018373704955,0,15866,14712,2284
93,644.214816391468,59.454718604683876,95.40009684860706,299.27475191652775,1098.559807986021,1.9388608932495117,0.7083333730697632,0.05892555043101311,61.43285466903923,0,15866,14819,2282
94,645.3416626900434,59.26358327269554,95.52572853863239,299.79254491627216,1100.1371201127768,1.803206443786621,0.5416666865348816,0.05892559140920639,56.12150167249061,0,15866,14604,2299
95,644.8096968233585,59.52761694788933,96.11487947404385,299.8959366232157,1100.5668807774782,1.9654442071914673,0.4166666865348816,0.2357022911310196,61.2129417969002,0,15866,14760,2287
96,645.0864635407925,59.59769710898399,95.38854286074638,294.9951682239771,1095.2860470861197,0.0,0.3333333432674408,0.0,55.69994496427526,0,15869,14412,2303
97,647.0220815390348,59.41824056208134,96.0086714476347,298.5249925404787,1101.1909767985344,-0.12380927801132202,0.2916666865348816,0.0589255727827549,61.784582525009405,0,15874,14598,2308
98,484.2313602566719,59.40239876508713,96.29478491842747,294.0003518015146,934.1509751975536,-0.11704373359680176,0.5555555820465088,0.15713484585285187,62.5987666895,0,15874,15083,2292
99,643.4401590377092,59.682369232177734,95.88595107197762,298.72051253914833,1097.9494713246822,2.0722501277923584,0.5,0.1178511455655098,56.852595339878704,0,15874,14775,2304
100,644.6479670703411,59.297215193510056,95.9906242787838,294.53116841614246,1094.683039933443,2.03117036819458,0.4166666865348816,0.2357022911310196,60.10416699520089,0,15874,14909,2289
101,645.5603186041117,59.12444740533829,96.12201526761055,299.18784089386463,1100.20531155169,0.3022448718547821,0.375,0.0589255727827549,55.89201063709656,0,15874,14651,2303
102,378.72255966067314,59.18211117386818,95.5705288797617,294.960830360651,828.6517430096865,0.0,0.2857142984867096,0.0,57.037611440241285,0,15874,15058,2271
103,644.9128966778517,60.01785583794117,95.47929652035236,298.68083260953426,1099.3245132267475,0.21652746200561523,0.625,0.05892555043101311,58.35317697775192,0,15874,14966,2278
104,378.1566396355629,59.17222425341606,95.7921277731657,294.68620754778385,828.0227836221457,0.0,0.2857142984867096,0.0,61.97074204824911,0,15874,15358,2274
105,644.9983678758144,59.48915146291256,95.51232121884823,298.8175358623266,1099.0537609905005,0.15417736768722534,0.3750000298023224,0.294627845287323,61.76214798482298,0,15874,14881,2285
106,644.0879367291927,59.4475194811821,97.28607907891273,299.86486583948135,1100.8968967944384,0.47964686155319214,0.4583333432674408,0.294627845287323,60.35422573896609,0,15878,14987,2283
107,645.7043513655663,59.71228890120983,95.11843137443066,299.385504797101,1100.140031427145,1.8373433351516724,0.5,0.1178511455655098,57.94145829990597,0,15879,14732,2287
108,644.2227847874165,59.41430293023586,95.69750539958477,299.1277761757374,1098.679456859827,1.8470133543014526,0.4583333730697632,0.176776722073555,58.74936423554737,0,15879,15013,2283
109,644.6492169052362,59.733057394623756,94.90694291889668,299.46975968778133,1098.9760961383581,0.633588433265686,0.5,0.2357022762298584,59.450859317317395,0,15879,14795,2288
110,644.5730552077293,59.44099277257919,95.03020718693733,299.374720081687,1098.6359994858503,2.01604962348938,0.5416666865348816,0.05892559140920639,59.4086372333701,0,15879,15056,2284
111,644.9560653418303,59.61081571877003,94.64739263057709,299.3345595896244,1098.7638719379902,1.667696237564087,0.5416666865348816,0.05892559140920639,60.87589117359827,0,15879,14809,2288
112,645.856287330389,59.732288122177124,95.4251829534769,299.83628913760185,1101.0695043951273,1.9439313411712646,0.3750000298023224,0.294627845287323,60.21660942963684,0,15879,14958,2284
113,645.5706879496574,59.720415621995926,95.0465276837349,299.47731271386147,1100.032800808549,0.3572743833065033,0.375,0.0589255727827549,61.558066480636725,0,15879,14720,2288
114,645.0645122677088,59.21616032719612,95.982750877738,299.4668800383806,1099.9479349702597,2.2806644439697266,0.625,0.4124789834022522,60.305295269376465,0,15879,14985,2284
115,377.54073552787304,59.54899080097675,95.6803523004055,299.2672957479954,832.2522230446339,0.0,0.2857142984867096,0.0,59.15204498092743,0,15879,15035,2295
116,645.9059845656157,59.51232090592384,95.20924836397171,299.41196739673615,1100.2559997141361,0.0,0.5833333730697632,0.0,61.346474646997336,0,15885,14691,2287
117,378.20348888635635,59.33993496000767,95.86579352617264,299.67270232737064,833.2999031990767,0.0,0.2857142984867096,0.0,63.83145064462868,0,15885,15007,2265
118,378.0020475387573,59.14144031703472,94.81049701571465,299.2175668478012,831.3861433416605,0.0,0.2857142984867096,0.0,65.35101722924603,0,15885,15276,2254
119,377.4738237261772,59.276798740029335,95.67209705710411,298.9213112741709,831.5614722669125,0.0,0.2857142984867096,0.0,65.45001460733548,0,15885,15363,2250
120,644.2739199846983,59.39766392111778,95.4054407775402,299.6092475950718,1098.9008322358131,1.868337869644165,0.4583333730697632,0.176776722073555,57.66981685130795,0,15885,14806,2289
121,644.9822094291449,59.544991701841354,96.48134373128414,299.43558387458324,1100.6594244390726,0.4080195724964142,0.3333333432674408,0.1178511455655098,61.232799731550074,0,15885,14896,2284
122,377.6584640145302,59.0580478310585,95.38406319916248,299.37769658863544,831.6931836307049,0.0,0.2857142984867096,0.0,64.15636310092911,0,15885,15240,2262
