frame_idx,timestamp_s,latency_ms
298,10444596.514004,6.393
299,10444596.547403,6.378
300,10444596.580832,6.392
301,10444596.614437,6.531
302,10444596.648161,6.842
303,10444596.681437,6.706
304,10444596.715272,7.124
305,10444596.748705,7.138
306,10444596.781547,6.560
307,10444596.815156,6.752
308,10444596.848665,6.846
309,10444596.882434,7.205
310,10444596.915510,6.871
311,10444596.949178,7.043
312,10444596.982267,6.718
313,10444597.016130,7.169
314,10444597.049130,6.757
315,10444597.082408,6.622
316,10444597.116655,7.452
317,10444597.149169,6.551
318,10444597.182513,6.499
319,10444597.216282,6.851
320,10444597.249488,6.643
321,10444597.284387,8.078
322,10444597.316255,6.533
323,10444597.349505,6.372
324,10444597.382865,6.320
325,10444597.416188,6.232
326,10444597.449742,6.374
327,10444597.483239,6.457
328,10444597.516644,6.448
329,10444597.550070,6.461
330,10444597.583481,6.457
331,10444597.616892,6.406
332,10444597.650280,6.382
333,10444597.683709,6.397
334,10444597.717207,6.482
335,10444597.750515,6.379
336,10444597.783882,6.336
337,10444597.817268,6.312
338,10444597.850926,6.559
339,10444597.884363,6.580
340,10444597.917913,6.711
341,10444597.951369,6.695
342,10444597.984702,6.611
343,10444598.018119,6.607
344,10444598.051513,6.580
345,10444598.084892,6.539
346,10444598.118337,6.564
347,10444598.151753,6.559
348,10444598.185496,6.879
349,10444598.218414,6.399
350,10444598.252054,6.622
351,10444598.285530,6.619
352,10444598.318893,6.561
353,10444598.352328,6.574
354,10444598.385597,6.425
355,10444598.419136,6.551
356,10444598.452758,6.762
357,10444598.486275,6.871
358,10444598.520950,8.137
359,10444598.553081,6.858
360,10444598.585973,6.342
361,10444598.621507,8.415
362,10444598.655779,9.274
363,10444598.687532,7.618
364,10444598.720720,7.397
365,10444598.753319,6.586
366,10444598.788211,8.069
367,10444598.820195,6.638
368,10444598.856901,9.934
369,10444598.887444,7.068
370,10444598.920288,6.501
371,10444598.956962,9.709
372,10444598.987605,6.942
373,10444599.021252,7.177
374,10444599.054490,7.001
375,10444599.091589,10.661
376,10444599.123403,9.037
377,10444599.156654,8.858
378,10444599.189273,8.052
379,10444599.223907,9.261
380,10444599.257767,9.688
381,10444599.290632,9.058
382,10444599.323838,8.832
383,10444599.356719,8.291
384,10444599.389868,8.009
385,10444599.423235,7.946
386,10444599.456390,7.672
387,10444599.490540,8.392
388,10444599.523706,8.127
389,10444599.557668,8.668
390,10444599.590622,8.199
391,10444599.623954,8.059
392,10444599.658498,9.173
393,10444599.689828,7.078
394,10444599.725031,8.863
395,10444599.756110,6.528
396,10444599.789499,6.499
397,10444599.822797,6.377
398,10444599.856233,6.393
399,10444599.889668,6.408
400,10444599.923048,6.369
401,10444599.956539,6.397
402,10444599.989980,6.420
403,10444600.023281,6.303
404,10444600.056752,6.355
405,10444600.090204,6.390
406,10444600.123595,6.364
407,10444600.157003,6.357
408,10444600.190359,6.299
409,10444600.223742,6.268
410,10444600.257201,6.313
411,10444600.290657,6.297
412,10444600.324089,6.312
413,10444600.357546,6.354
414,10444600.390921,6.311
415,10444600.424283,6.255
416,10444600.457756,6.311
417,10444600.491092,6.232
418,10444600.524541,6.264
419,10444600.557943,6.250
420,10444600.591390,6.282
421,10444600.625028,6.436
422,10444600.659004,6.990
423,10444600.692530,7.097
424,10444600.726950,8.104
425,10444600.761421,9.161
426,10444600.794826,9.156
427,10444600.828750,9.671
428,10444600.862108,9.621
429,10444600.895131,9.228
430,10444600.926160,6.841
431,10444600.959988,7.202
432,10444600.992975,6.757
433,10444601.026402,6.766
434,10444601.060246,7.193
435,10444601.093670,7.204
436,10444601.126703,6.819
437,10444601.160131,6.832
438,10444601.193846,7.131
439,10444601.227277,7.142
440,10444601.260801,7.253
441,10444601.294237,7.214
442,10444601.326914,6.475
443,10444601.360236,6.381
444,10444601.395615,8.343
445,10444601.428187,7.505
446,10444601.460558,6.466
447,10444601.495405,7.903
448,10444601.527331,6.423
449,10444601.560884,6.563
450,10444601.594571,6.840
451,10444601.628030,6.848
452,10444601.661564,6.973
453,10444601.694397,6.397
454,10444601.727905,6.497
455,10444601.761669,6.852
456,10444601.794486,6.262
457,10444601.828023,6.388
458,10444601.861573,6.529
459,10444601.894878,6.426
460,10444601.928117,6.257
461,10444601.964035,8.673
462,10444601.995953,7.175
463,10444602.029289,7.098
464,10444602.062986,7.383
465,10444602.095253,6.240
466,10444602.130111,7.687
467,10444602.162492,6.655
468,10444602.197321,8.078
469,10444602.229662,7.011
470,10444602.264461,8.399
471,10444602.297161,7.639
472,10444602.329489,6.557
473,10444602.364330,7.989
474,10444602.396291,6.542
475,10444602.430046,6.890
476,10444602.462862,6.299
477,10444602.496528,6.554
478,10444602.530278,6.896
479,10444602.563269,6.477
480,10444602.597179,6.980
481,10444602.631536,7.876
482,10444602.663976,6.904
483,10444602.696927,6.446
484,10444602.731495,7.604
485,10444602.765084,7.785
486,10444602.799146,8.439
487,10444602.830862,6.745
488,10444602.866756,9.232
489,10444602.897356,6.420
490,10444602.930930,6.581
491,10444602.966378,8.568
492,10444602.999030,7.809
493,10444603.031939,7.309
494,10444603.065248,7.208
495,10444603.098668,7.222
496,10444603.131414,6.558
497,10444603.167558,9.283
498,10444603.201875,10.181
499,10444603.234711,9.600
500,10444603.267491,8.959
501,10444603.300447,8.437
502,10444603.331935,6.512
503,10444603.366766,7.936
504,10444603.399117,6.878
505,10444603.433959,8.311
506,10444603.466707,7.646
507,10444603.498984,6.517
508,10444603.533822,7.945
509,10444603.566217,6.934
510,10444603.599673,6.983
511,10444603.632667,6.526
512,10444603.665919,6.371
513,10444603.699309,6.352
514,10444603.733335,6.971
515,10444603.766164,6.392
516,10444603.799568,6.388
517,10444603.832914,6.325
518,10444603.866513,6.513
519,10444603.899936,6.526
520,10444603.933688,6.866
521,10444603.966817,6.538
522,10444604.000123,6.437
523,10444604.034065,6.969
524,10444604.066911,6.405
525,10444604.100646,6.732
526,10444604.133894,6.573
527,10444604.167714,6.985
528,10444604.200538,6.400
529,10444604.234996,7.448
530,10444604.267304,6.350
531,10444604.301672,7.261
532,10444604.334778,6.951
533,10444604.369279,8.038
534,10444604.402134,7.478
535,10444604.436856,8.780
536,10444604.469555,8.062
537,10444604.501942,7.037
538,10444604.536759,8.444
539,10444604.569524,7.802
540,10444604.601876,6.745
541,10444604.634955,6.364
542,10444604.672693,10.693
543,10444604.704291,8.877
544,10444604.737506,8.683
545,10444604.771978,9.746
546,10444604.803298,7.658
547,10444604.835434,6.385
548,10444604.869294,6.836
549,10444604.902415,6.547
550,10444604.937593,8.314
551,10444604.970471,7.723
552,10444605.003409,7.247
553,10444605.037446,7.875
554,10444605.071352,8.374
555,10444605.106504,10.115
556,10444605.136769,6.971
557,10444605.169998,6.790
558,10444605.204550,7.930
559,10444605.237842,7.814
560,10444605.270330,6.893
561,10444605.303308,6.409
562,10444605.337587,7.281
563,10444605.370662,6.946
564,10444605.403708,6.583
565,10444605.437411,6.877
566,10444605.470631,6.686
567,10444605.503649,6.297
568,10444605.537714,6.951
569,10444605.572226,8.049
570,10444605.604629,7.036
571,10444605.639157,8.104
572,10444605.671502,7.041
573,10444605.706328,8.460
574,10444605.739012,7.736
575,10444605.771396,6.714
576,10444605.806211,8.122
577,10444605.838574,7.079
578,10444605.873269,8.367
579,10444605.906014,7.700
580,10444605.937941,6.217
581,10444605.971831,6.630
582,10444606.005594,6.984
583,10444606.039500,7.490
584,10444606.072397,6.978
585,10444606.105191,6.365
586,10444606.138824,6.591
587,10444606.172598,6.958
588,10444606.205548,6.498
589,10444606.239383,6.926
590,10444606.272746,6.882
591,10444606.306311,6.994
592,10444606.339098,6.373
593,10444606.372857,6.724
594,10444606.406412,6.870
595,10444606.439353,6.404
596,10444606.473114,6.758
597,10444606.506613,6.849
598,10444606.539436,6.264
599,10444606.573173,6.594
600,10444606.606763,6.776
601,10444606.642207,8.760
602,10444606.675569,8.703
603,10444606.707369,7.081
604,10444606.740851,7.148
605,10444606.775764,8.650
606,10444606.808457,7.932
607,10444606.840843,6.910
608,10444606.875561,8.219
609,10444606.908332,7.584
610,10444606.940665,6.505
611,10444606.975465,7.816
612,10444607.007790,6.735
613,10444607.042647,8.185
614,10444607.074812,6.942
615,10444607.108289,7.008
616,10444607.141078,6.387
617,10444607.174542,6.443
618,10444607.207826,6.319
619,10444607.241871,6.955
620,10444607.276088,7.765
621,10444607.308163,6.384
622,10444607.341674,6.483
623,10444607.375591,6.993
624,10444607.408355,6.349
625,10444607.441740,6.322
626,10444607.475826,6.995
627,10444607.508623,6.385
628,10444607.541893,6.247
629,10444607.575978,6.917
630,10444607.609424,6.955
631,10444607.642356,6.425
632,10444607.675632,6.295
633,10444607.709635,6.889
634,10444607.743033,6.879
635,10444607.775831,6.269
636,10444607.810730,7.755
637,10444607.844610,8.220
638,10444607.877354,7.546
639,10444607.909678,6.463
640,10444607.944482,7.857
641,10444607.976744,6.659
642,10444608.011531,8.037
643,10444608.043866,6.966
644,10444608.078701,8.395
645,10444608.111382,7.671
646,10444608.143723,6.605
647,10444608.178600,8.077
648,10444608.210457,6.529
649,10444608.243604,6.265
650,10444608.277249,6.502
651,10444608.311139,6.916
652,10444608.343964,6.334
653,10444608.377924,6.887
654,10444608.410956,6.511
655,10444608.444576,6.724
656,10444608.478257,6.998
657,10444608.511072,6.405
658,10444608.544411,6.335
659,10444608.577977,6.493
660,10444608.611852,6.961
661,10444608.647535,9.187
662,10444608.679056,7.298
663,10444608.713321,8.153
664,10444608.746390,7.808
665,10444608.779137,7.144
666,10444608.814091,8.689
667,10444608.845432,6.621
668,10444608.878784,6.563
669,10444608.914014,8.383
670,10444608.950470,11.426
671,10444608.979938,7.418
672,10444609.013802,7.861
673,10444609.046683,7.324
674,10444609.080485,7.714
675,10444609.113180,6.997
676,10444609.148135,8.544
677,10444609.179750,6.749
678,10444609.215636,9.226
679,10444609.248669,8.851
680,10444609.280523,7.295
681,10444609.313423,6.727
682,10444609.347170,7.067
683,10444609.381930,8.419
684,10444609.414613,7.694
685,10444609.446996,6.670
686,10444609.480138,6.399
687,10444609.514167,7.020
688,10444609.546981,6.427
689,10444609.580779,6.817
690,10444609.613748,6.377
691,10444609.647697,6.868
692,10444609.681148,6.911
693,10444609.714044,6.395
694,10444609.747307,6.251
695,10444609.781408,6.941
696,10444609.814260,6.385
697,10444609.847812,6.529
698,10444609.881228,6.539
699,10444609.914607,6.511
700,10444609.947899,6.391
701,10444609.981352,6.391
702,10444610.015476,7.109
703,10444610.047982,6.207
704,10444610.082174,6.976
705,10444610.114983,6.377
706,10444610.148735,6.721
707,10444610.182230,6.806
708,10444610.217075,8.240
709,10444610.250338,8.088
710,10444610.283446,7.781
711,10444610.316890,7.769
712,10444610.349184,6.653
713,10444610.383981,8.043
714,10444610.416334,6.988
715,10444610.451189,8.435
716,10444610.483933,7.772
717,10444610.516248,6.681
718,10444610.550999,8.025
719,10444610.583394,7.010
720,10444610.616118,6.326
721,10444610.649959,6.715
722,10444610.683754,7.096
723,10444610.717568,7.497
724,10444610.749756,6.273
725,10444610.783708,6.813
726,10444610.816645,6.342
727,10444610.852318,8.603
728,10444610.883670,6.546
729,10444610.917502,6.969
730,10444610.950513,6.566
731,10444610.984155,6.741
732,10444611.017968,7.146
733,10444611.050828,6.597
734,10444611.084673,7.033
735,10444611.120678,9.630
736,10444611.151010,6.554
737,10444611.185776,7.911
738,10444611.219268,7.996
739,10444611.251152,6.471
740,10444611.284899,6.807
741,10444611.317950,6.380
742,10444611.351349,6.368
743,10444611.385490,7.088
744,10444611.418541,6.724
745,10444611.452418,7.182
746,10444611.487163,8.512
747,10444611.519860,7.798
748,10444611.552228,6.757
749,10444611.586984,8.105
750,10444611.619381,7.095
751,10444611.654204,8.467
752,10444611.686911,7.766
753,10444611.719293,6.742
754,10444611.754101,8.144
755,10444611.786384,7.022
756,10444611.819806,7.037
757,10444611.852614,6.438
758,10444611.886459,6.878
759,10444611.919349,6.361
760,10444611.952889,6.490
761,10444611.987954,8.100
762,10444612.019689,6.428
763,10444612.053536,6.868
764,10444612.086917,6.841
765,10444612.119860,6.377
766,10444612.153289,6.399
767,10444612.187289,6.992
768,10444612.220117,6.415
769,10444612.254054,6.943
770,10444612.286912,6.389
771,10444612.320674,6.663
772,10444612.354361,6.940
773,10444612.387189,6.361
774,10444612.420906,6.668
775,10444612.454072,6.428
776,10444612.487814,6.763
777,10444612.521629,7.164
778,10444612.555059,7.178
779,10444612.589902,8.605
780,10444612.622553,7.841
781,10444612.657916,9.738
782,10444612.692055,10.466
783,10444612.721928,6.930
784,10444612.758027,9.622
785,10444612.789563,7.750
786,10444612.821600,6.381
787,10444612.859222,10.596
788,10444612.890841,8.806
789,10444612.923997,8.556
790,10444612.958168,9.308
791,10444612.991411,9.092
792,10444613.025594,9.869
793,10444613.057620,8.485
794,10444613.091333,8.791
795,10444613.125610,9.656
796,10444613.157031,7.666
797,10444613.189618,6.845
798,10444613.222850,6.666
799,10444613.256697,7.101
800,10444613.291740,8.735
801,10444613.323612,7.118
802,10444613.356830,6.928
803,10444613.390417,7.108
804,10444613.423236,6.517
805,10444613.457098,6.973
806,10444613.490407,6.875
807,10444613.523201,6.262
808,10444613.556600,6.252
809,10444613.591010,7.245
810,10444613.624262,7.083
811,10444613.657518,6.883
812,10444613.690611,6.598
813,10444613.725373,7.951
814,10444613.757706,6.875
815,10444613.792462,8.224
816,10444613.825240,7.595
817,10444613.857575,6.522
818,10444613.892365,7.905
819,10444613.924685,6.817
820,10444613.959496,8.219
821,10444613.992210,7.483
822,10444614.025162,7.027
823,10444614.057909,6.366
824,10444614.091535,6.583
825,10444614.125305,6.946
826,10444614.159235,7.469
827,10444614.191648,6.471
828,10444614.225414,6.829
829,10444614.259012,7.017
830,10444614.291779,6.376
831,10444614.325343,6.488
832,10444614.358674,6.410
833,10444614.392355,6.685
834,10444614.425568,6.489
835,10444614.459325,6.839
836,10444614.492487,6.595
837,10444614.525814,6.514
838,10444614.559564,6.857
839,10444614.592607,6.494
840,10444614.626336,6.816
841,10444614.661994,9.012
842,10444614.693568,7.172
843,10444614.728078,8.265
844,10444614.761973,8.739
845,10444614.796148,9.491
846,10444614.829113,9.036
847,10444614.861613,8.125
848,10444614.895589,8.688
849,10444614.930617,10.307
850,10444614.962783,9.061
851,10444614.997803,10.615
852,10444615.030818,10.220
853,10444615.062327,8.321
854,10444615.096594,9.179
855,10444615.130605,9.784
856,10444615.162429,8.198
857,10444615.194711,7.072
858,10444615.229829,8.785
859,10444615.262851,8.399
860,10444615.294729,6.871
861,10444615.327946,6.630
862,10444615.360985,6.260
863,10444615.394709,6.569
864,10444615.428391,6.843
865,10444615.461637,6.681
866,10444615.494704,6.341
867,10444615.528747,6.976
868,10444615.561544,6.366
869,10444615.595312,6.727
870,10444615.628428,6.435
871,10444615.662095,6.650
872,10444615.695396,6.541
873,10444615.729248,6.986
874,10444615.762056,6.387
875,10444615.795443,6.368
876,10444615.829465,6.982
877,10444615.862714,6.824
878,10444615.895730,6.433
879,10444615.929378,6.673
880,10444615.962996,6.877
881,10444615.996523,6.950
882,10444616.029283,6.301
883,10444616.063447,7.054
884,10444616.096748,6.942
885,10444616.130479,7.257
886,10444616.163832,7.196
887,10444616.197571,7.522
888,10444616.229892,6.434
889,10444616.264761,7.896
890,10444616.297078,6.805
891,10444616.331910,8.178
892,10444616.364637,7.497
893,10444616.396964,6.418
894,10444616.431814,7.862
895,10444616.464221,6.863
896,10444616.497296,6.531
897,10444616.531251,7.078
898,10444616.564526,6.945
899,10444616.597350,6.359
900,10444616.631009,6.610
901,10444616.665748,7.874
902,10444616.700169,8.881
903,10444616.731546,6.846
904,10444616.766294,8.183
905,10444616.800166,8.644
906,10444616.832075,7.142
907,10444616.866057,7.707
908,10444616.898573,6.811
909,10444616.931592,6.420
910,10444616.966402,7.819
911,10444616.999453,7.444
912,10444617.032602,7.184
913,10444617.066345,7.518
914,10444617.098461,6.225
915,10444617.134903,9.255
916,10444617.166479,7.419
917,10444617.200204,7.734
918,10444617.234201,8.318
919,10444617.266579,7.277
920,10444617.300213,7.491
921,10444617.333287,7.063
922,10444617.367998,8.363
923,10444617.400769,7.714
924,10444617.433065,6.602
925,10444617.467856,7.985
926,10444617.500242,6.965
927,10444617.534915,8.230
928,10444617.567622,7.528
929,10444617.599928,6.427
930,10444617.633420,6.512
931,10444617.667406,7.039
932,10444617.700173,6.399
933,10444617.733662,6.480
934,10444617.766958,6.367
935,10444617.800391,6.393
936,10444617.834386,6.980
937,10444617.867191,6.377
938,10444617.900515,6.296
939,10444617.934573,6.944
940,10444617.967421,6.380
941,10444618.001035,6.535
942,10444618.034876,6.969
943,10444618.068324,7.008
944,10444618.101238,6.512
945,10444618.134838,6.705
946,10444618.168057,6.516
947,10444618.201902,6.953
948,10444618.234712,6.353
949,10444618.268173,6.406
950,10444618.301986,6.813
951,10444618.335553,6.899
952,10444618.369790,7.725
953,10444618.403338,7.855
954,10444618.436710,7.811
955,10444618.470923,8.607
956,10444618.503619,7.893
957,10444618.535990,6.856
958,10444618.570754,8.199
959,10444618.603518,7.558
960,10444618.636879,7.511
961,10444618.669496,6.662
962,10444618.705869,9.625
963,10444618.738598,8.943
964,10444618.773678,10.607
965,10444618.807503,11.025
966,10444618.838143,8.257
967,10444618.869879,6.583
968,10444618.903477,6.771
969,10444618.937279,7.162
970,10444618.971196,7.668
971,10444619.006897,9.907
972,10444619.037470,7.070
973,10444619.072407,8.599
974,10444619.103891,6.675
975,10444619.137295,6.669
976,10444619.171586,7.572
977,10444619.204502,7.078
978,10444619.237725,6.891
979,10444619.272052,7.808
980,10444619.305482,7.827
981,10444619.337998,6.882
982,10444619.370894,6.371
983,10444619.404287,6.355
984,10444619.438315,6.974
985,10444619.471122,6.373
986,10444619.505221,7.062
987,10444619.538366,6.799
988,10444619.571755,6.782
989,10444619.605903,7.517
990,10444619.639527,7.726
991,10444619.673472,8.208
992,10444619.707682,9.003
993,10444619.740307,8.220
994,10444619.773047,7.549
995,10444619.805373,6.468
996,10444619.840243,7.928
997,10444619.872597,6.875
998,10444619.907356,8.226
999,10444619.940124,7.588
1000,10444619.972491,6.549
1001,10444620.005787,6.399
1002,10444620.040600,7.804
1003,10444620.072627,6.422
1004,10444620.106604,6.991
1005,10444620.139405,6.384
1006,10444620.173304,6.876
1007,10444620.206524,6.689
1008,10444620.239751,6.509
1009,10444620.273631,6.983
1010,10444620.306391,6.379
1011,10444620.340775,7.308
1012,10444620.373140,6.266
1013,10444620.407238,6.949
1014,10444620.440050,6.355
1015,10444620.473616,6.514
1016,10444620.507473,6.964
1017,10444620.540709,6.794
1018,10444620.573718,6.395
1019,10444620.607598,6.867
1020,10444620.644219,10.078
1021,10444620.674136,6.517
1022,10444620.709039,8.008
1023,10444620.743099,8.650
1024,10444620.776235,8.365
1025,10444620.810015,8.723
1026,10444620.845249,10.541
1027,10444620.874951,6.831
1028,10444620.912421,10.892
1029,10444620.943042,8.105
1030,10444620.976066,7.719
1031,10444621.010538,8.732
1032,10444621.043837,8.623
1033,10444621.077953,9.332
1034,10444621.109956,7.926
1035,10444621.143065,7.627
1036,10444621.179066,10.218
1037,10444621.212042,9.787
1038,10444621.246552,10.885
1039,10444621.279475,10.401
1040,10444621.310291,7.810
1041,10444621.344475,8.531
1042,10444621.375793,6.440
1043,10444621.409165,6.403
1044,10444621.442558,6.388
1045,10444621.476167,6.590
1046,10444621.509962,6.975
1047,10444621.542732,6.334
1048,10444621.576313,6.509
1049,10444621.610062,6.851
1050,10444621.642903,6.284
1051,10444621.676949,6.879
1052,10444621.710431,6.952
1053,10444621.743769,6.876
1054,10444621.777007,6.703
1055,10444621.810724,7.007
1056,10444621.844019,6.887
1057,10444621.877465,6.918
1058,10444621.912727,8.768
1059,10444621.945383,8.015
1060,10444621.977699,6.923
1061,10444622.012461,8.219
1062,10444622.045247,7.599
1063,10444622.077589,6.535
1064,10444622.112382,7.920
1065,10444622.144740,6.872
1066,10444622.179534,8.260
1067,10444622.211015,6.334
