frame_idx,timestamp_s,latency_ms
349,10443568.049559,6.480
350,10443568.082869,6.369
351,10443568.116564,6.591
352,10443568.150277,6.890
353,10443568.183241,6.446
354,10443568.216662,6.451
355,10443568.250059,6.427
356,10443568.283447,6.392
357,10443568.317022,6.545
358,10443568.350830,6.942
359,10443568.383406,6.112
360,10443568.417404,6.696
361,10443568.451335,7.169
362,10443568.484482,6.905
363,10443568.518422,7.435
364,10443568.550892,6.495
365,10443568.584620,6.814
366,10443568.617832,6.615
367,10443568.653744,9.116
368,10443568.684414,6.377
369,10443568.720309,8.862
370,10443568.751431,6.575
371,10443568.786553,8.229
372,10443568.820808,9.065
373,10443568.852633,7.472
374,10443568.885950,7.371
375,10443568.919970,7.972
376,10443568.953444,8.018
377,10443568.987379,8.531
378,10443569.019763,7.492
379,10443569.053253,7.560
380,10443569.087031,7.912
381,10443569.119541,6.948
382,10443569.152434,6.418
383,10443569.185786,6.348
384,10443569.219174,6.318
385,10443569.252840,6.565
386,10443569.286074,6.387
387,10443569.319382,6.280
388,10443569.353080,6.560
389,10443569.386657,6.725
390,10443569.419637,6.295
391,10443569.453083,6.278
392,10443569.486659,6.438
393,10443569.519939,6.306
394,10443569.553475,6.429
395,10443569.586717,6.263
396,10443569.620133,6.266
397,10443569.653648,6.365
398,10443569.689444,8.740
399,10443569.720555,6.436
400,10443569.753881,6.342
401,10443569.787465,6.419
402,10443569.820921,6.452
403,10443569.854204,6.320
404,10443569.887593,6.292
405,10443569.920948,6.227
406,10443569.954377,6.237
407,10443569.987783,6.224
408,10443570.021216,6.236
409,10443570.054626,6.228
410,10443570.088034,6.218
411,10443570.121542,6.256
412,10443570.154863,6.158
413,10443570.188330,6.209
414,10443570.221882,6.344
415,10443570.255310,6.361
416,10443570.288773,6.415
417,10443570.322258,6.491
418,10443570.355402,6.225
419,10443570.388797,6.208
420,10443570.422927,6.909
421,10443570.457424,7.928
422,10443570.491046,8.131
423,10443570.523724,7.389
424,10443570.557264,7.509
425,10443570.590361,7.187
426,10443570.623994,7.397
427,10443570.658551,8.518
428,10443570.691540,8.088
429,10443570.728365,11.494
430,10443570.759708,9.418
431,10443570.792587,8.831
432,10443570.825422,8.246
433,10443570.858319,7.719
434,10443570.891466,7.445
435,10443570.924743,7.298
436,10443570.958090,7.222
437,10443570.991525,7.226
438,10443571.025466,7.740
439,10443571.058530,7.381
440,10443571.092040,7.468
441,10443571.125036,6.993
442,10443571.157878,6.413
443,10443571.191239,6.350
444,10443571.224763,6.450
445,10443571.258124,6.386
446,10443571.291378,6.219
447,10443571.327221,8.643
448,10443571.359476,7.485
449,10443571.391748,6.344
450,10443571.426619,7.805
451,10443571.458426,6.159
452,10443571.492052,6.371
453,10443571.526016,6.920
454,10443571.559178,6.673
455,10443571.592860,6.946
456,10443571.625655,6.333
457,10443571.659045,6.315
458,10443571.693088,6.951
459,10443571.726006,6.460
460,10443571.759109,6.157
461,10443571.793346,6.906
462,10443571.826799,6.951
463,10443571.859696,6.441
464,10443571.893119,6.457
465,10443571.926460,6.391
466,10443571.959850,6.375
467,10443571.993852,6.969
468,10443572.026643,6.352
469,10443572.060027,6.328
470,10443572.094090,6.982
471,10443572.127123,6.563
472,10443572.160193,6.224
473,10443572.194099,6.717
474,10443572.227595,6.805
475,10443572.260821,6.624
476,10443572.295958,8.352
477,10443572.328617,7.602
478,10443572.360966,6.544
479,10443572.395987,8.159
480,10443572.430315,9.063
481,10443572.464021,9.293
482,10443572.498085,9.943
483,10443572.529122,7.564
484,10443572.564666,9.694
485,10443572.595724,7.340
486,10443572.628594,6.798
487,10443572.663804,8.597
488,10443572.696840,8.217
489,10443572.729892,7.854
490,10443572.763853,8.395
491,10443572.796415,7.491
492,10443572.829363,7.023
493,10443572.864058,8.303
494,10443572.896859,7.687
495,10443572.929278,6.692
496,10443572.962988,6.965
497,10443572.998267,8.828
498,10443573.030768,7.915
499,10443573.063350,7.082
500,10443573.099687,10.003
501,10443573.130026,6.867
502,10443573.162893,6.320
503,10443573.196207,6.224
504,10443573.229748,6.357
505,10443573.263794,6.994
506,10443573.296786,6.578
507,10443573.330535,6.919
508,10443573.363335,6.310
509,10443573.397014,6.580
510,10443573.430067,6.225
511,10443573.463500,6.196
512,10443573.497680,6.960
513,10443573.531089,6.961
514,10443573.564076,6.539
515,10443573.598860,7.917
516,10443573.631180,6.827
517,10443573.665995,8.235
518,10443573.698732,7.564
519,10443573.731113,6.538
520,10443573.765933,7.950
521,10443573.798277,6.839
522,10443573.833100,8.255
523,10443573.865877,7.623
524,10443573.898664,7.003
525,10443573.931239,6.167
526,10443573.964898,6.415
527,10443573.998814,6.922
528,10443574.031816,6.515
529,10443574.065638,6.927
530,10443574.098339,6.221
531,10443574.132519,6.940
532,10443574.165378,6.391
533,10443574.199330,6.935
534,10443574.232228,6.424
535,10443574.265828,6.612
536,10443574.298906,6.282
537,10443574.332564,6.534
538,10443574.366411,6.973
539,10443574.400756,7.910
540,10443574.433184,6.926
541,10443574.468263,8.535
542,10443574.501575,8.433
543,10443574.533810,7.253
544,10443574.567710,7.739
545,10443574.602710,9.323
546,10443574.635589,8.782
547,10443574.668233,8.009
548,10443574.703712,10.073
549,10443574.735803,8.743
550,10443574.770711,10.235
551,10443574.802935,8.962
552,10443574.838738,11.349
553,10443574.871560,10.755
554,10443574.901683,7.465
555,10443574.936630,8.999
556,10443574.968218,7.176
557,10443575.002835,8.382
558,10443575.035891,8.025
559,10443575.070408,9.129
560,10443575.103273,8.579
561,10443575.136913,8.759
562,10443575.169665,8.106
563,10443575.201315,6.350
564,10443575.235405,7.028
565,10443575.268745,6.960
566,10443575.302788,7.591
567,10443575.334774,6.169
568,10443575.368370,6.354
569,10443575.401847,6.422
570,10443575.435815,6.983
571,10443575.468607,6.317
572,10443575.502662,6.965
573,10443575.535486,6.383
574,10443575.568679,6.169
575,10443575.602782,6.861
576,10443575.635780,6.451
577,10443575.669693,6.957
578,10443575.702661,6.519
579,10443575.736029,6.480
580,10443575.769457,6.500
581,10443575.802731,6.320
582,10443575.835937,6.117
583,10443575.870184,6.954
584,10443575.902783,6.144
585,10443575.936697,6.647
586,10443575.970102,6.643
587,10443576.004015,7.149
588,10443576.037122,6.850
589,10443576.071831,8.150
590,10443576.104183,7.094
591,10443576.138919,8.371
592,10443576.171602,7.648
593,10443576.203963,6.601
594,10443576.238749,7.980
595,10443576.270998,6.822
596,10443576.305801,8.217
597,10443576.337285,6.293
598,10443576.370999,6.600
599,10443576.405409,7.597
600,10443576.438016,6.789
601,10443576.472512,7.815
602,10443576.505262,7.149
603,10443576.539125,7.600
604,10443576.572121,7.182
605,10443576.607791,9.436
606,10443576.639558,7.786
607,10443576.671955,6.769
608,10443576.706014,7.412
609,10443576.739408,7.398
610,10443576.774336,8.912
611,10443576.805625,6.694
612,10443576.841205,8.853
613,10443576.874206,8.438
614,10443576.906923,7.740
615,10443576.942242,9.646
616,10443576.975737,9.724
617,10443577.007420,7.992
618,10443577.040093,7.248
619,10443577.074089,7.827
620,10443577.107811,8.132
621,10443577.139540,6.403
622,10443577.172842,6.296
623,10443577.207450,7.497
624,10443577.239772,6.410
625,10443577.274557,7.786
626,10443577.306926,6.747
627,10443577.341768,8.181
628,10443577.374471,7.477
629,10443577.406817,6.417
630,10443577.441587,7.778
631,10443577.473977,6.712
632,10443577.507101,6.431
633,10443577.541243,7.167
634,10443577.574399,6.915
635,10443577.607872,6.980
636,10443577.640846,6.546
637,10443577.675268,7.561
638,10443577.708086,6.972
639,10443577.740813,6.293
640,10443577.774885,6.955
641,10443577.807720,6.331
642,10443577.841157,6.360
643,10443577.874548,6.344
644,10443577.908480,6.868
645,10443577.941935,6.915
646,10443577.974748,6.321
647,10443578.008325,6.488
648,10443578.041612,6.368
649,10443578.075222,6.570
650,10443578.109021,6.963
651,10443578.141892,6.377
652,10443578.175811,6.888
653,10443578.209321,6.991
654,10443578.242407,6.668
655,10443578.275981,6.834
656,10443578.309527,6.969
657,10443578.343809,7.842
658,10443578.376157,6.780
659,10443578.410264,7.472
660,10443578.447493,11.289
661,10443578.477772,8.095
662,10443578.510463,7.373
663,10443578.545539,9.037
664,10443578.578141,8.227
665,10443578.613239,9.911
666,10443578.646545,9.803
667,10443578.678989,8.835
668,10443578.711422,7.857
669,10443578.745298,8.322
670,10443578.780054,9.668
671,10443578.812943,9.086
672,10443578.847435,10.166
673,10443578.877644,6.957
674,10443578.911583,7.483
675,10443578.946668,9.150
676,10443578.979842,8.908
677,10443579.011711,7.361
678,10443579.044523,6.755
679,10443579.079749,8.559
680,10443579.113362,8.756
681,10443579.145361,7.285
682,10443579.178472,6.987
683,10443579.211286,6.392
684,10443579.244763,6.460
685,10443579.278601,6.886
686,10443579.311882,6.756
687,10443579.344770,6.232
688,10443579.378326,6.382
689,10443579.413621,8.262
690,10443579.446312,7.546
691,10443579.478677,6.453
692,10443579.513455,7.821
693,10443579.545722,6.682
694,10443579.580560,8.112
695,10443579.612918,7.064
696,10443579.647637,8.376
697,10443579.680403,7.735
698,10443579.712541,6.465
699,10443579.745999,6.514
700,10443579.779178,6.286
701,10443579.812904,6.513
702,10443579.846128,6.328
703,10443579.879581,6.371
704,10443579.913262,6.645
705,10443579.946989,6.972
706,10443579.979905,6.479
707,10443580.013039,6.204
708,10443580.046466,6.221
709,10443580.080166,6.514
710,10443580.113426,6.367
711,10443580.147485,6.962
712,10443580.180388,6.457
713,10443580.213808,6.468
714,10443580.247323,6.577
715,10443580.281104,6.953
716,10443580.313732,6.173
717,10443580.347933,6.968
718,10443580.380726,6.352
719,10443580.417065,9.278
720,10443580.450503,9.299
721,10443580.485176,10.496
722,10443580.515122,7.026
723,10443580.552519,11.007
724,10443580.583407,8.473
725,10443580.618922,10.573
726,10443580.648975,7.211
727,10443580.685989,10.809
728,10443580.716537,7.942
729,10443580.749514,7.504
730,10443580.783890,8.462
731,10443580.817019,8.119
732,10443580.851592,9.279
733,10443580.884137,8.408
734,10443580.918165,9.021
735,10443580.952830,10.272
736,10443580.984695,8.716
737,10443581.020395,11.003
738,10443581.053740,10.932
739,10443581.083703,7.483
740,10443581.119519,9.880
741,10443581.149526,6.422
742,10443581.183499,6.982
743,10443581.216304,6.377
744,10443581.250306,6.971
745,10443581.283255,6.514
746,10443581.316501,6.350
747,10443581.350451,6.895
748,10443581.383828,6.866
749,10443581.416890,6.520
750,10443581.450720,6.942
751,10443581.483398,6.166
752,10443581.517208,6.566
753,10443581.550914,6.902
754,10443581.583694,6.274
755,10443581.617806,6.979
756,10443581.650816,6.579
757,10443581.684220,6.576
758,10443581.717375,6.324
759,10443581.750945,6.486
760,10443581.784646,6.775
761,10443581.817620,6.259
762,10443581.850991,6.216
763,10443581.884599,6.411
764,10443581.920177,8.582
765,10443581.952861,7.857
766,10443581.985186,6.774
767,10443582.020031,8.211
768,10443582.052729,7.503
769,10443582.085106,6.471
770,10443582.119947,7.933
771,10443582.152291,6.815
772,10443582.187052,8.167
773,10443582.219817,7.527
774,10443582.252203,6.505
775,10443582.285342,6.233
776,10443582.319141,6.617
777,10443582.353938,8.004
778,10443582.385853,6.510
779,10443582.421900,9.143
780,10443582.453274,7.101
781,10443582.487014,7.372
782,10443582.519861,6.803
783,10443582.553709,7.238
784,10443582.587005,7.120
785,10443582.620821,7.520
786,10443582.653801,7.083
787,10443582.688653,8.522
788,10443582.722819,9.276
789,10443582.755389,8.431
790,10443582.787649,7.276
791,10443582.821423,7.590
792,10443582.854701,7.450
793,10443582.887414,6.747
794,10443582.921991,7.903
795,10443582.956050,8.549
796,10443582.987950,7.034
797,10443583.022606,8.274
798,10443583.056123,8.370
799,10443583.090618,9.450
800,10443583.122474,7.891
801,10443583.154806,6.787
802,10443583.189643,8.216
803,10443583.222333,7.499
804,10443583.254709,6.467
805,10443583.289473,7.825
806,10443583.321805,6.751
807,10443583.356592,8.134
808,10443583.388980,7.116
809,10443583.422191,6.920
810,10443583.454792,6.109
811,10443583.488687,6.544
812,10443583.521982,6.432
813,10443583.555513,6.556
814,10443583.588707,6.340
815,10443583.622240,6.465
816,10443583.656120,6.939
817,10443583.688832,6.241
818,10443583.722615,6.617
819,10443583.755756,6.351
820,10443583.789375,6.562
821,10443583.823223,6.955
822,10443583.856259,6.583
823,10443583.889635,6.549
824,10443583.922829,6.334
825,10443583.956372,6.469
826,10443583.990271,6.958
827,10443584.023224,6.502
828,10443584.056608,6.477
829,10443584.090537,7.001
830,10443584.123117,6.173
831,10443584.156824,6.411
832,10443584.190037,6.215
833,10443584.223944,6.712
834,10443584.258450,7.810
835,10443584.290763,6.753
836,10443584.325525,8.108
837,10443584.357841,7.015
838,10443584.392623,8.391
839,10443584.427020,9.378
840,10443584.460826,9.769
841,10443584.494588,10.067
842,10443584.527468,9.530
843,10443584.562559,11.208
844,10443584.591918,7.154
845,10443584.628667,10.493
846,10443584.660021,8.431
847,10443584.695019,10.013
848,10443584.725542,7.118
849,10443584.759167,7.331
850,10443584.791986,6.737
851,10443584.828098,9.350
852,10443584.858650,6.493
853,10443584.893346,7.779
854,10443584.926399,7.423
855,10443584.960292,7.907
856,10443584.992915,7.119
857,10443585.028509,9.303
858,10443585.059418,6.803
859,10443585.096012,9.988
860,10443585.125911,6.477
861,10443585.159091,6.208
862,10443585.193279,6.982
863,10443585.226200,6.493
864,10443585.260063,6.947
865,10443585.292981,6.458
866,10443585.326379,6.447
867,10443585.359778,6.438
868,10443585.394947,8.200
869,10443585.426587,6.428
870,10443585.459992,6.421
871,10443585.495507,8.460
872,10443585.528154,7.697
873,10443585.560443,6.576
874,10443585.595258,7.982
875,10443585.627641,6.957
876,10443585.662456,8.363
877,10443585.695152,7.651
878,10443585.727489,6.583
879,10443585.762296,7.984
880,10443585.794653,6.935
881,10443585.827703,6.524
882,10443585.861517,6.930
883,10443585.894405,6.410
884,10443585.927705,6.302
885,10443585.961239,6.428
886,10443585.994506,6.288
887,10443586.028083,6.457
888,10443586.061932,6.898
889,10443586.094896,6.453
890,10443586.128796,6.943
891,10443586.161892,6.574
892,10443586.194902,6.175
893,10443586.229045,6.908
894,10443586.261751,6.205
895,10443586.295925,6.969
896,10443586.329008,6.642
897,10443586.362219,6.443
898,10443586.396137,6.953
899,10443586.429536,6.943
900,10443586.462214,6.201
901,10443586.497037,7.551
902,10443586.530546,7.648
903,10443586.562916,6.605
904,10443586.598904,9.179
905,10443586.629953,6.817
906,10443586.664332,7.783
907,10443586.700778,10.813
908,10443586.730690,7.311
909,10443586.765668,8.876
910,10443586.797290,7.087
911,10443586.831862,8.189
912,10443586.864688,7.602
913,10443586.899207,8.710
914,10443586.932420,8.509
915,10443586.967026,9.704
916,10443587.000028,9.288
917,10443587.035081,10.928
918,10443587.066852,9.283
919,10443587.100844,9.861
920,10443587.131634,7.238
921,10443587.164097,6.225
922,10443587.198308,7.027
923,10443587.231547,6.857
924,10443587.265080,6.980
925,10443587.297878,6.370
926,10443587.331387,6.470
927,10443587.365284,6.960
928,10443587.398176,6.444
929,10443587.432102,6.960
930,10443587.465124,6.575
931,10443587.498611,6.599
932,10443587.532406,6.985
933,10443587.565037,6.208
934,10443587.598554,6.311
935,10443587.633336,7.680
936,10443587.666751,7.684
937,10443587.700111,7.637
938,10443587.732192,6.311
939,10443587.766979,7.690
940,10443587.799364,6.666
941,10443587.834132,7.976
942,10443587.866536,6.971
943,10443587.901345,8.374
944,10443587.934042,7.663
945,10443587.966401,6.616
946,10443588.001227,8.037
947,10443588.033156,6.560
948,10443588.066280,6.264
949,10443588.099682,6.257
950,10443588.133119,6.283
951,10443588.166551,6.257
952,10443588.200616,6.915
953,10443588.233632,6.520
954,10443588.266641,6.120
955,10443588.300516,6.580
956,10443588.334287,6.941
957,10443588.367721,6.967
958,10443588.400899,6.737
959,10443588.434853,7.282
960,10443588.468279,7.288
961,10443588.501332,6.888
962,10443588.534392,6.538
963,10443588.567724,6.460
964,10443588.601040,6.368
965,10443588.634392,6.312
966,10443588.668460,6.971
967,10443588.701844,6.949
968,10443588.734457,6.153
969,10443588.768389,6.673
970,10443588.801348,6.223
971,10443588.834829,6.238
972,10443588.869651,7.646
973,10443588.901927,6.512
974,10443588.936733,7.909
975,10443588.969028,6.796
976,10443589.003874,8.227
977,10443589.036609,7.556
978,10443589.068952,6.493
979,10443589.103738,7.872
980,10443589.136132,6.859
981,10443589.168943,6.215
982,10443589.202324,6.187
983,10443589.236436,6.885
984,10443589.269327,6.366
985,10443589.302958,6.588
986,10443589.335939,6.162
987,10443589.370170,6.984
988,10443589.403086,6.491
989,10443589.436440,6.437
990,10443589.470353,6.941
991,10443589.503221,6.346
992,10443589.537240,6.958
993,10443589.570243,6.554
994,10443589.603561,6.460
995,10443589.637456,6.948
996,10443589.670225,6.307
997,10443589.703966,6.640
998,10443589.737693,6.963
999,10443589.770799,6.663
1000,10443589.804051,6.505
1001,10443589.837299,6.268
1002,10443589.870750,6.305
1003,10443589.904949,7.095
1004,10443589.937704,6.440
1005,10443589.971274,6.601
1006,10443590.004801,6.720
1007,10443590.039552,8.060
1008,10443590.071958,7.056
1009,10443590.106642,8.332
1010,10443590.139419,7.701
1011,10443590.171795,6.619
1012,10443590.206547,7.963
1013,10443590.238905,6.914
1014,10443590.273701,8.304
1015,10443590.305725,6.920
1016,10443590.338862,6.647
1017,10443590.371982,6.358
1018,10443590.406939,7.906
1019,10443590.441062,8.615
1020,10443590.473522,7.662
1021,10443590.507108,7.778
1022,10443590.541150,8.405
1023,10443590.573919,7.758
1024,10443590.606535,6.957
1025,10443590.641011,8.019
1026,10443590.673561,7.157
1027,10443590.706932,7.114
1028,10443590.739913,6.682
1029,10443590.774588,7.941
1030,10443590.807635,7.572
1031,10443590.842956,9.429
1032,10443590.874296,7.352
1033,10443590.908469,8.109
1034,10443590.942314,8.540
1035,10443590.974636,7.446
1036,10443591.008283,7.679
1037,10443591.040880,6.860
1038,10443591.074755,7.313
1039,10443591.107855,6.995
1040,10443591.141108,6.839
1041,10443591.175769,8.048
1042,10443591.208082,6.951
1043,10443591.242850,8.309
1044,10443591.275554,7.604
1045,10443591.307804,6.446
1046,10443591.342621,7.857
1047,10443591.374937,6.765
1048,10443591.409782,8.204
1049,10443591.442530,7.544
1050,10443591.474991,6.598
1051,10443591.508945,7.097
1052,10443591.542198,6.940
1053,10443591.574993,6.322
1054,10443591.608657,6.577
1055,10443591.641892,6.405
1056,10443591.676470,7.573
1057,10443591.709281,6.978
1058,10443591.742015,6.302
1059,10443591.775669,6.548
1060,10443591.808771,6.241
1061,10443591.842209,6.219
1062,10443591.875923,6.522
1063,10443591.909348,6.538
1064,10443591.943123,6.908
1065,10443591.976257,6.635
1066,10443592.009688,6.659
1067,10443592.042848,6.410
