omega_name,n_episodes,n_steps,mean_scalarised_reward,tail_p99_ms,mean_energy_step,mean_memory_delta,wall_time_s
energy_corner,200,5875,-0.17937057646284713,1.2348255538381636,0.17937057646284713,0.18012715214871344,6.52793862397084
memory_corner,200,5875,-0.18012715214871344,1.279167962493375,0.17937057646284713,0.18012715214871344,6.635224703990389
center,200,5875,-0.0503594950818001,1.2754975899588317,0.17937057646284713,0.18012715214871344,6.531203968042973
