frame_idx,timestamp_s,latency_ms
2281,10444976.320406,10.219
2282,10444976.353197,9.592
2283,10444976.388223,11.204
2284,10444976.421309,10.874
2285,10444976.451437,7.585
2286,10444976.485329,8.060
2287,10444976.517883,7.200
2288,10444976.552978,8.882
2289,10444976.584266,6.758
2290,10444976.618632,7.712
2291,10444976.651458,7.073
2292,10444976.686082,8.284
2293,10444976.719246,8.037
2294,10444976.753847,9.223
2295,10444976.786198,8.160
2296,10444976.818165,6.715
2297,10444976.851702,6.845
2298,10444976.885083,6.820
2299,10444976.918222,6.549
2300,10444976.951368,6.288
2301,10444976.984864,6.321
2302,10444977.018803,6.848
2303,10444977.051924,6.560
2304,10444977.085186,6.413
2305,10444977.119342,7.159
2306,10444977.152435,6.843
2307,10444977.185865,6.863
2308,10444977.219175,6.765
2309,10444977.252379,6.562
2310,10444977.286018,6.794
2311,10444977.319021,6.337
2312,10444977.353059,6.969
2313,10444977.385956,6.458
2314,10444977.419721,6.815
2315,10444977.452901,6.589
2316,10444977.486019,6.298
2317,10444977.519424,6.289
2318,10444977.553023,6.474
2319,10444977.587231,7.275
2320,10444977.619809,6.447
2321,10444977.654576,7.754
2322,10444977.686930,6.701
2323,10444977.721681,8.043
2324,10444977.754079,7.035
2325,10444977.788862,8.409
2326,10444977.821595,7.734
2327,10444977.853934,6.669
2328,10444977.888711,8.040
2329,10444977.921060,6.985
2330,10444977.953899,6.416
2331,10444977.987779,6.839
2332,10444978.021307,6.956
2333,10444978.054615,6.854
2334,10444978.088456,7.283
2335,10444978.124481,9.889
2336,10444978.157655,9.635
2337,10444978.189391,7.951
2338,10444978.222396,7.538
2339,10444978.256383,8.109
2340,10444978.291604,9.914
2341,10444978.322213,7.022
2342,10444978.358020,9.409
2343,10444978.390058,8.030
2344,10444978.422114,6.666
2345,10444978.456216,7.349
2346,10444978.490065,7.776
2347,10444978.523984,8.279
2348,10444978.556210,7.077
2349,10444978.591460,8.911
2350,10444978.624390,8.425
2351,10444978.656697,7.256
2352,10444978.693036,10.177
2353,10444978.723162,6.886
2354,10444978.757938,8.241
2355,10444978.790092,6.980
2356,10444978.824843,8.319
2357,10444978.857497,7.564
2358,10444978.889861,6.518
2359,10444978.924703,7.952
2360,10444978.957111,6.953
2361,10444978.991932,8.315
2362,10444979.024643,7.622
2363,10444979.056946,6.517
2364,10444979.091813,7.979
2365,10444979.124231,6.994
2366,10444979.157677,7.029
2367,10444979.191238,7.229
2368,10444979.224368,6.950
2369,10444979.257661,6.835
2370,10444979.290793,6.559
2371,10444979.324346,6.653
2372,10444979.357370,6.268
2373,10444979.391755,7.243
2374,10444979.424750,6.830
2375,10444979.457714,6.387
2376,10444979.491588,6.855
2377,10444979.525022,6.882
2378,10444979.557942,6.394
2379,10444979.592159,7.203
2380,10444979.624744,6.378
2381,10444979.658651,6.803
2382,10444979.693807,8.551
2383,10444979.726486,7.822
2384,10444979.758865,6.796
2385,10444979.793585,8.108
2386,10444979.825960,7.076
2387,10444979.860744,8.454
2388,10444979.893419,7.722
2389,10444979.925683,6.577
2390,10444979.960532,8.018
2391,10444979.992350,6.386
2392,10444980.025710,6.339
2393,10444980.059745,6.962
2394,10444980.095638,9.441
2395,10444980.126502,6.887
2396,10444980.161573,8.537
2397,10444980.193422,6.970
2398,10444980.226288,6.423
2399,10444980.259942,6.665
2400,10444980.293162,6.474
2401,10444980.327496,7.339
2402,10444980.361085,7.519
