step,generate_ms,forward_ms,backward_ms,optim_ms,total_ms,loss,reward_mean,reward_std,gpu_util_pct,gpu_freq_mhz,ram_used_mb,ram_total_mb,vdd_gpu_mw,vdd_cpu_mw,override_fired,override_reason
16,667.7089910954237,61.49001605808735,99.19724799692631,417.82726533710957,1246.4571204036474,1.222400188446045,0.5416666865348816,0.05892559140920639,69.17608046420597,0,20866,30697,15691,2361,0,
17,682.5669761747122,61.2394567579031,99.3010550737381,314.3892791122198,1157.7228792011738,1.0704134702682495,0.5,0.1178511455655098,75.24601306892231,0,20866,30697,16405,2658,0,
18,664.9445127695799,62.27219104766846,102.43574529886246,527.5859516113997,1357.4823047965765,1.0916481018066406,0.5,0.1178511455655098,82.630390827527,0,20866,30697,16613,2750,0,
19,662.7884786576033,60.98652817308903,99.79449585080147,314.62060660123825,1138.4344305843115,0.9773100018501282,0.4166666865348816,0.2357022911310196,73.88856083222592,0,20866,30697,15934,2635,0,
20,682.8260160982609,62.29833699762821,102.2180151194334,316.5463674813509,1164.1365122050047,1.0823533535003662,0.5,0.1178511455655098,84.8392971975131,0,20866,30697,17079,2857,0,
21,668.1535355746746,61.71033717691898,99.11734238266945,342.46342442929745,1171.6746240854263,0.8900723457336426,0.3333333432674408,0.35355344414711,73.29109684887828,0,20866,30697,16078,2587,0,
22,670.323072001338,61.484575271606445,99.33897666633129,315.1323515921831,1146.5113926678896,0.09304680675268173,0.375,0.0589255727827549,67.57097858152645,0,20866,30697,15479,2429,0,
23,672.6895365864038,62.729472294449806,100.33990256488323,535.5892814695835,1371.5922888368368,0.39559006690979004,0.3333333432674408,0.35355344414711,78.2327988181512,0,20866,30697,16286,2665,0,
24,666.1001276224852,61.490144580602646,99.34217669069767,317.27129593491554,1144.4400325417519,1.0359411239624023,0.5,0.1178511455655098,68.56015124040307,0,20866,30697,15759,2608,0,
25,669.1691838204861,61.24761514365673,99.33878481388092,317.032927647233,1147.0241602510214,0.004917670972645283,0.2916666865348816,0.0589255727827549,66.06154690976145,0,20866,30697,15572,2426,0,
26,665.4357444494963,61.28361448645592,98.81280176341534,443.3880317956209,1269.1687047481537,-0.07404585182666779,0.2083333432674408,0.058925561606884,71.18959830470878,0,20866,30697,15666,2403,0,
27,682.0337921380997,61.35907210409641,99.20678287744522,317.59100779891014,1160.45081615448,1.1032782793045044,0.5416666865348816,0.05892559140920639,73.09321780268833,0,20866,30697,16271,2665,0,
28,669.5233918726444,61.233311891555786,99.38761591911316,315.2805436402559,1145.6501111388206,1.1232086420059204,0.5,0.1178511455655098,69.49587709118785,0,20866,30697,15855,2525,0,
29,663.030207157135,61.08841672539711,98.5920000821352,316.02915190160275,1138.9698553830385,1.3407819271087646,0.5416666865348816,0.05892559140920639,68.59950298779304,0,20866,30697,15569,2400,0,
30,395.62156796455383,62.90889531373978,101.07584111392498,492.2756478190422,1052.1291848272085,-0.002654488431289792,0.2857142984867096,0.0,80.55429788851897,0,20866,30697,17040,2714,0,
31,664.20067101717,61.35622411966324,100.80806352198124,318.0275522172451,1144.6298230439425,1.0279033184051514,0.5,0.1178511455655098,71.14431666367759,0,20866,30697,16174,2613,0,
32,691.1162566393614,62.4683853238821,100.86550377309322,314.25001472234726,1168.9585596323013,1.3617546558380127,0.5833333730697632,0.0,86.11873452753443,0,20866,30697,17199,2785,0,
33,664.6524146199226,61.228448525071144,99.21654313802719,501.63779221475124,1326.9635513424873,1.279497504234314,0.5833333730697632,0.0,78.09702070082467,0,20866,30697,16563,2583,0,
34,676.5337269753218,61.569470912218094,99.09590519964695,315.635135397315,1153.0850231647491,1.0454787015914917,0.5,0.1178511455655098,77.63233001824891,0,20866,30697,16410,2658,0,
35,672.2304318100214,62.855903059244156,100.66681541502476,436.7475211620331,1272.7324478328228,1.0723587274551392,0.5,0.1178511455655098,84.6971191408251,0,20866,30697,16979,2859,0,
36,661.7355849593878,61.39027141034603,99.32406432926655,314.8927688598633,1137.568736448884,1.012105107307434,0.4583333730697632,0.176776722073555,71.37066804793808,0,20866,30697,16240,2658,0,
37,406.7815374583006,62.78921477496624,102.86915302276611,373.13366308808327,945.8425920456648,-0.0012337291846051812,0.2857142984867096,0.0,87.53167168238888,0,20866,30697,17836,2843,0,
38,670.5096643418074,62.088606879115105,99.60384108126163,378.4447032958269,1210.8772471547127,0.48833122849464417,0.5,0.0,73.27225297354464,0,20866,30697,16525,2624,0,
39,693.6153918504715,62.18835152685642,98.98464009165764,314.16659243404865,1169.185183942318,-0.04372650012373924,0.2083333432674408,0.1767766922712326,76.53013940576537,0,20866,30697,16934,2792,0,
40,670.6771850585938,63.05212900042534,101.38319991528988,556.5856639295816,1391.947841271758,0.8314523696899414,0.3333333432674408,0.35355344414711,81.03688114632638,0,20866,30697,16868,2773,0,
41,681.5175358206034,63.48089687526226,99.01993535459042,314.65440057218075,1158.9004173874855,0.9730945229530334,0.4166666865348816,0.2357022911310196,72.53503820763319,0,20866,30697,15932,2632,0,
42,705.4640650749207,64.10486437380314,101.14268772304058,316.49279966950417,1187.5487361103296,1.061694860458374,0.4583333730697632,0.176776722073555,87.56335805195833,0,20866,30697,17132,2814,0,
43,686.0737279057503,62.75305710732937,99.34486448764801,494.3288955837488,1342.763263732195,0.9878870248794556,0.4166666865348816,0.2357022911310196,78.6941267090709,0,20866,30697,16414,2656,0,
44,696.3792964816093,63.385024666786194,99.93427060544491,314.20249678194523,1174.138655886054,0.9831688404083252,0.4166666865348816,0.2357022911310196,76.03103381062554,0,20866,30697,16194,2696,0,
45,400.1829456537962,63.527168706059456,101.31958313286304,560.5693124234676,1125.8310731500387,-0.00033231996349059045,0.2857142984867096,0.0,80.34292865859135,0,20866,30697,17097,2746,0,
46,401.377534493804,62.77862377464771,100.22624023258686,316.3504973053932,880.9652160853148,-0.001672827871516347,0.2857142984867096,0.0,76.15341406289288,0,20866,30697,16773,2656,0,
47,401.4846086502075,64.64662402868271,101.14425607025623,555.8967664837837,1123.4038397669792,-0.0012127168010920286,0.2857142984867096,0.0,83.47469091671499,0,20866,30697,17452,2745,0,
48,678.6263678222895,63.24601732194424,99.95919838547707,318.31436790525913,1160.3780146688223,1.1142793893814087,0.5416666865348816,0.05892559140920639,73.93471743516285,0,20866,30697,16242,2633,0,
49,697.9655995965004,63.55603225529194,102.750975638628,314.06496092677116,1178.612608462572,0.10493236035108566,0.375,0.1767766922712326,88.52560988483421,0,20866,30697,17289,2814,0,
50,396.64521627128124,62.34441697597504,100.5246713757515,314.8997761309147,874.6368009597063,-0.0007889101398177445,0.2857142984867096,0.0,73.84881931067302,0,20866,30697,16964,2661,0,
51,697.4148787558079,62.881024554371834,99.7424628585577,314.0051197260618,1174.2720305919647,0.9390057921409607,0.4166666865348816,0.2357022911310196,80.09910888814353,0,20866,30697,17320,2711,0,
52,674.7783683240414,62.11657635867596,99.40108843147755,505.5116470903158,1342.066751793027,1.0635831356048584,0.5,0.1178511455655098,74.41444683102154,0,20866,30697,16295,2598,0,
53,688.3815992623568,62.37974390387535,98.4018575400114,315.3395839035511,1164.7323202341795,0.908837616443634,0.3750000298023224,0.294627845287323,71.8820300749905,0,20866,30697,16150,2683,0,
54,683.2504644989967,63.91385570168495,100.97545757889748,420.23791931569576,1268.6432003974915,1.1629008054733276,0.5416666865348816,0.05892559140920639,85.7608258031839,0,20866,30697,16798,2852,0,
55,675.0215999782085,62.036192044615746,99.04643334448338,332.95558393001556,1169.2897286266088,0.04709695652127266,0.3333333432674408,0.0,72.92297105482203,0,20866,30697,16366,2626,0,
56,696.7496331781149,61.93267181515694,98.54697622358799,318.00604797899723,1175.4851527512074,0.36433589458465576,0.4583333432674408,0.05892555043101311,85.00730319463756,0,20866,30697,17234,2848,0,
57,392.1367358416319,61.50505505502224,99.44569692015648,383.74998420476913,937.1002241969109,-0.0012546757934615016,0.2857142984867096,0.0,81.82909974123778,0,20866,30697,17139,2542,0,
58,692.1840012073517,61.42147071659565,100.21145641803741,316.5512327104807,1170.6041935831308,0.9733268618583679,0.4166666865348816,0.2357022911310196,83.71682474657594,0,20866,30697,17237,2750,0,
59,662.2691843658686,62.37494386732578,102.0203847438097,551.5191033482552,1378.4187193959951,1.1714552640914917,0.5416666865348816,0.05892559140920639,82.0802742234016,0,20866,30697,16937,2786,0,
60,663.357824087143,61.52934394776821,98.24076667428017,315.46121649444103,1138.81872035563,1.089574933052063,0.5,0.1178511455655098,71.90651450384634,0,20866,30697,16075,2645,0,
61,684.150816872716,62.73439899086952,101.5789769589901,316.39312021434307,1165.0944966822863,1.210842251777649,0.5416666865348816,0.05892559140920639,87.32763008804628,0,20866,30697,17340,2837,0,
62,671.0743047297001,61.72454543411732,98.8086387515068,438.5593608021736,1270.3981772065163,1.156055212020874,0.5416666865348816,0.05892559140920639,76.21185833256216,0,20866,30697,16555,2658,0,
63,409.97059270739555,62.46982328593731,100.43830424547195,317.0805126428604,890.232352539897,0.00012579293979797512,0.2857142984867096,0.0,83.4229679898,0,20866,30697,17618,2756,0,
64,669.7015669196844,61.986975371837616,100.44640116393566,563.4073596447706,1395.7682233303785,-0.0016983507666736841,0.2916666865348816,0.0589255727827549,77.07112334435737,0,20866,30697,16725,2735,0,
65,679.4651206582785,62.001537531614304,99.8242236673832,313.9513600617647,1155.4664969444275,1.014586091041565,0.4583333730697632,0.176776722073555,71.62962542978873,0,20866,30697,16196,2672,0,
66,697.5199673324823,63.8352632522583,100.24739243090153,361.3639045506716,1223.2032641768456,0.9709762930870056,0.4166666865348816,0.2357022911310196,84.5836232458369,0,20866,30697,17260,2843,0,
67,397.2330242395401,62.203167006373405,100.08137673139572,314.3953923135996,874.157153069973,-0.0016775247640907764,0.2857142984867096,0.0,78.36804881032657,0,20866,30697,17077,2672,0,
68,403.34998443722725,63.63721564412117,102.32249647378922,452.71318405866623,1022.2742408514023,-0.0055671860463917255,0.2857142984867096,0.0,87.34892444376534,0,20866,30697,17972,2856,0,
69,674.1254087537527,62.25551851093769,99.1500485688448,314.64345566928387,1150.4103355109692,0.2741881310939789,0.4583333432674408,0.05892555043101311,73.5001536295484,0,20866,30697,16573,2612,0,
70,409.7995515912771,62.81868927180767,103.73983904719353,370.2584635466337,946.8629434704781,-0.0017048491863533854,0.2857142984867096,0.0,88.51057802773481,0,20866,30697,18030,2837,0,
71,665.999649092555,61.47084943950176,100.38729570806026,384.9702402949333,1213.0706254392862,1.251062273979187,0.5833333730697632,0.0,75.03601669510392,0,20866,30697,16674,2621,0,
72,685.803422704339,61.591679230332375,99.46108795702457,317.3554241657257,1164.449406787753,0.287334144115448,0.5,0.0,79.83920930657979,0,20866,30697,17042,2830,0,
73,389.82716761529446,61.23305484652519,99.88291189074516,458.73926393687725,1009.9269114434719,-0.00031828455394133925,0.2857142984867096,0.0,76.35135218203565,0,20866,30697,17025,2596,0,
74,677.2376969456673,61.494238674640656,99.83753599226475,317.14908964931965,1155.950017273426,0.009865282103419304,0.2916666865348816,0.0589255727827549,78.85608550979215,0,20866,30697,16905,2726,0,
75,668.1664306670427,62.56511993706226,105.77753558754921,483.3501763641834,1320.0973756611347,0.38174745440483093,0.5416666865348816,0.05892559140920639,83.5622578741687,0,20866,30697,16884,2825,0,
76,663.7446712702513,61.559200286865234,99.9023038893938,314.50847908854485,1139.9471666663885,0.5796943306922913,0.4583333432674408,0.05892555043101311,73.10656802069919,0,20866,30697,16143,2657,0,
77,686.9593281298876,62.375424429774284,99.44195114076138,314.1961917281151,1163.211040198803,0.9534499645233154,0.4166666865348816,0.2357022911310196,85.92558470362977,0,20866,30697,17223,2876,0,
78,666.2959363311529,61.10956892371178,99.51804764568806,510.72102412581444,1337.8777280449867,0.17881380021572113,0.4166666865348816,0.117851123213768,78.11570400947186,0,20866,30697,16563,2724,0,
79,675.0320643186569,61.233311891555786,99.62031990289688,317.7881594747305,1153.9187841117382,0.3565123677253723,0.4583333730697632,0.176776722073555,78.7529944184724,0,20866,30697,16361,2717,0,
80,389.52784053981304,62.27302365005016,103.26511971652508,556.2894083559513,1111.592449247837,-0.0012166468659415841,0.2857142984867096,0.0,84.56811812813326,0,20866,30697,17377,2811,0,
81,388.2684800773859,61.25488132238388,100.36556795239449,316.23603217303753,866.3599360734224,-0.002648179652169347,0.2857142984867096,0.0,77.08110456556795,0,20866,30697,17063,2697,0,
82,388.9032322913408,61.43631972372532,109.21542346477509,560.3320654481649,1120.1226245611906,-0.0026380508206784725,0.2857142984867096,0.0,83.03958468053649,0,20866,30697,17544,2761,0,
83,664.6014414727688,61.59862317144871,99.63366389274597,320.46364806592464,1146.5511359274387,1.058387041091919,0.625,0.1767766922712326,73.3082475982152,0,20866,30697,16384,2602,0,
84,683.0890253186226,62.7994891256094,103.57232019305229,317.61862337589264,1167.3266887664795,-0.10672764480113983,0.2083333432674408,0.058925561606884,87.87573503973927,0,20866,30697,17540,2855,0,
85,662.7765111625195,61.09625659883022,99.97491165995598,427.2075202316046,1251.2891199439764,0.9525372385978699,0.4166666865348816,0.2357022911310196,74.84056768282173,0,20866,30697,16698,2662,0,
86,685.4912005364895,61.38422340154648,99.5068158954382,316.0019535571337,1162.6222096383572,0.08132914453744888,0.375,0.0589255727827549,79.23162753553031,0,20867,30697,16926,2769,0,
87,391.0252172499895,61.53791956603527,100.50048120319843,547.4646706134081,1100.7671356201172,-0.0007969695143401623,0.2857142984867096,0.0,78.98147667087291,0,20867,30697,16999,2712,0,
88,393.31888034939766,61.1590389162302,100.56892782449722,315.0086086243391,870.2845443040133,-0.002122787758708,0.2857142984867096,0.0,76.59347053419074,0,20867,30697,17164,2755,0,
89,389.97023925185204,61.27283163368702,100.52441619336605,519.9283827096224,1071.929406374693,-0.0016805622726678848,0.2857142984867096,0.0,80.18272809260625,0,20867,30697,17276,2671,0,
90,396.83436788618565,61.28070503473282,100.09433515369892,318.22672113776207,876.6706883907318,-0.002132098888978362,0.2857142984867096,0.0,78.86251888221287,0,20867,30697,17444,2745,0,
91,390.7639365643263,61.1736960709095,99.61798414587975,484.6954885870218,1036.4840012043715,-0.0016654201317578554,0.2857142984867096,0.0,76.74854498730679,0,20867,30697,17322,2624,0,
92,679.8531524837017,61.40105612576008,100.16816109418869,314.12761472165585,1155.780415982008,0.1826649159193039,0.4166666865348816,0.117851123213768,76.23603653077694,0,20867,30697,16867,2716,0,
93,672.2134090960026,63.07763233780861,105.9271041303873,453.397823497653,1294.8496006429195,0.2329661250114441,0.4583333432674408,0.05892555043101311,83.66101300048693,0,20867,30697,17015,2876,0,
94,662.8587190061808,60.925567522645,99.49750453233719,314.5189434289932,1138.0305271595716,1.0420295000076294,0.4583333730697632,0.176776722073555,72.49140125756607,0,20867,30697,16169,2672,0,
95,404.265696182847,62.43772804737091,107.07955248653889,379.2301435023546,953.2603845000267,-0.0016984367975965142,0.2857142984867096,0.0,87.5353994805015,0,20867,30697,17676,2870,0,
96,388.4035535156727,61.05910427868366,99.97228719294071,318.5631036758423,868.2273924350739,0.0036640940234065056,0.2857142984867096,0.0,75.68173558060694,0,20867,30697,17276,2684,0,
97,684.1355841606855,62.544191256165504,105.63027299940586,334.0478390455246,1186.6009905934334,1.1625969409942627,0.5,0.1178511455655098,89.22446380265946,0,20867,30697,17796,2852,0,
98,664.1210243105888,61.40044890344143,99.6466875076294,407.5692165642977,1232.9863365739584,0.8861777782440186,0.3333333432674408,0.35355344414711,74.10073232165323,0,20867,30697,16531,2671,0,
99,685.1471681147814,61.177823692560196,100.55308789014816,316.0189762711525,1163.1347853690386,0.7748595476150513,0.5416666865348816,0.4124789834022522,77.50922670345919,0,20867,30697,17098,2797,0,
100,664.4117441028357,62.480926513671875,104.94348779320717,532.6823685318232,1364.7569920867682,1.2571289539337158,0.5416666865348816,0.05892559140920639,78.59300924256873,0,20867,30697,16788,2867,0,
101,662.284480407834,61.15494482219219,99.47983920574188,316.8282564729452,1139.9905290454626,1.0023473501205444,0.5,0.1178511455655098,68.79992513900739,0,20867,30697,16055,2681,0,
102,685.4002885520458,62.4184962362051,102.57849656045437,316.7154863476753,1167.370367795229,0.9694607853889465,0.4166666865348816,0.2357022911310196,80.36829408290933,0,20867,30697,17188,2872,0,
103,664.176831021905,61.04649603366852,100.35107098519802,460.2556172758341,1286.0667202621698,1.0209884643554688,0.4583333730697632,0.176776722073555,75.8329066003992,0,20867,30697,16677,2679,0,
104,677.4035207927227,61.280831694602966,100.29478371143341,314.8601595312357,1154.0707517415285,1.2630183696746826,0.5416666865348816,0.05892559140920639,74.30349959277859,0,20867,30697,16801,2762,0,
105,668.8741762191057,62.266143038868904,103.21705602109432,326.4183681458235,1161.0066555440426,1.1458953619003296,0.5,0.1178511455655098,78.41938886314296,0,20867,30697,16831,2725,0,
106,663.6379193514585,61.221152544021606,100.44796764850616,316.98140874505043,1142.5225604325533,1.0686150789260864,0.5,0.1178511455655098,70.5610538736264,0,20867,30697,16252,2608,0,
107,684.5845766365528,62.61279992759228,104.13670353591442,335.70963330566883,1187.282208353281,1.3688247203826904,0.5833333730697632,0.0,84.53414540985135,0,20867,30697,17283,2856,0,
108,666.979456320405,61.597440391778946,99.51580688357353,412.2072961181402,1240.5406404286623,1.1408699750900269,0.5,0.1178511455655098,75.2021863997428,0,20867,30697,16663,2663,0,
109,688.2312633097172,61.700766906142235,99.31888058781624,317.77008064091206,1167.2482565045357,1.1900759935379028,0.625,0.05892555043101311,79.32848612064461,0,20867,30697,16943,2801,0,
110,666.6168943047523,61.35919876396656,99.92195293307304,316.7343679815531,1144.8777914047241,1.002774715423584,0.4583333730697632,0.176776722073555,73.2867407254268,0,20867,30697,16185,2593,0,
111,388.2064316421747,61.17920018732548,100.58671981096268,318.4298239648342,868.6403203755617,-0.001231613103300333,0.2857142984867096,0.0,70.87417218006784,0,20867,30697,16254,2476,0,
112,666.0800315439701,62.48079985380173,103.38009521365166,518.631711602211,1350.8111033588648,0.10890831053256989,0.375,0.0589255727827549,78.97049427488403,0,20867,30697,16742,2758,0,
113,662.2189451009035,61.19791977107525,99.59705732762814,314.06924687325954,1137.3074240982533,1.0213836431503296,0.4583333730697632,0.176776722073555,72.3054613371233,0,20867,30697,16193,2645,0,
114,392.6871679723263,61.06960028409958,100.10057501494884,319.0578557550907,873.1477744877338,-0.0007480406202375889,0.2857142984867096,0.0,75.69242793955436,0,20867,30697,16432,2577,0,
115,388.7863028794527,60.94726361334324,100.0275518745184,318.2157762348652,868.2056311517954,-0.002113601891323924,0.2857142984867096,0.0,69.68109954326603,0,20867,30697,16370,2459,0,
116,674.3740160018206,62.393855303525925,105.21635226905346,412.20620833337307,1254.430079832673,0.1648780256509781,0.4166666865348816,0.117851123213768,83.53719124454607,0,20867,30697,17073,2795,0,
117,662.441823631525,61.25491298735142,99.03667122125626,331.76857605576515,1154.7312960028648,0.1501655876636505,0.375,0.1767766922712326,73.15502995708535,0,20867,30697,16275,2638,0,
118,403.8675520569086,62.51654401421547,105.57340830564499,351.2558080255985,923.4474245458841,-0.00032579462276771665,0.2857142984867096,0.0,88.22297004578368,0,20867,30697,17757,2855,0,
119,670.0432952493429,61.6962555795908,100.30470415949821,400.0642243772745,1232.3574721813202,0.9586215019226074,0.3750000298023224,0.294627845287323,76.22928877960486,0,20867,30697,16736,2769,0,
120,718.6666242778301,61.67520023882389,99.91439990699291,315.2681589126587,1195.7759354263544,1.060768485069275,0.5,0.1178511455655098,80.97474673071457,0,20867,30697,16832,3184,0,
121,677.8093427419662,62.852129340171814,105.67215830087662,517.3698887228966,1363.945471122861,1.1420252323150635,0.5416666865348816,0.05892559140920639,83.117955106305,0,20867,30697,16802,2981,0,
122,669.178431853652,61.762625351548195,99.60316680371761,314.74003195762634,1145.5102395266294,1.0563596487045288,0.5,0.1178511455655098,73.15735026147145,0,20867,30697,16043,2715,0,
123,689.5463354885578,61.32521480321884,99.49446469545364,314.641248434782,1165.2447041124105,1.2877964973449707,0.5416666865348816,0.05892559140920639,76.65658101253733,0,20867,30697,16538,2754,0,
124,394.6375045925379,62.30476871132851,100.1632958650589,315.63228741288185,872.9954566806555,-0.0017227110220119357,0.2857142984867096,0.0,71.00611792794534,0,20867,30697,16710,2520,0,
125,689.5457599312067,64.713504165411,99.84137490391731,316.58076867461205,1170.9133125841618,1.062389612197876,0.5,0.1178511455655098,85.5211443722754,0,20868,30697,17645,2820,0,
126,396.65360003709793,67.30041652917862,101.47427208721638,318.04095953702927,883.7454076856375,-0.0016874000430107117,0.2857142984867096,0.0,78.23767215394062,0,20868,30697,17068,2776,0,
127,412.79900819063187,62.708960846066475,100.85363127291203,372.10982479155064,948.7165436148643,-0.0003253011673223227,0.2857142984867096,0.0,90.1920897711014,0,20868,30697,18083,3082,0,
128,665.9457609057426,61.62838451564312,99.05526414513588,376.3664625585079,1203.226624056697,0.20733727514743805,0.375,0.1767766922712326,77.83020062813792,0,20868,30697,16902,2697,0,
129,683.3905596286058,61.38012744486332,100.37686489522457,313.78153525292873,1159.197598695755,0.9932632446289062,0.4583333730697632,0.176776722073555,78.98058833219028,0,20868,30697,17044,2762,0,
130,663.5847054421902,62.18240037560463,100.79151950776577,555.9744965285063,1382.7593605965376,0.47044819593429565,0.5,0.1178511455655098,82.00880508396155,0,20868,30697,16895,2823,0,
131,669.3877764046192,61.2932164222002,99.23779219388962,317.3475842922926,1147.5049927830696,0.21015188097953796,0.4166666865348816,0.117851123213768,72.24459345813662,0,20868,30697,16048,2665,0,
132,683.5588496178389,63.15247900784016,101.55411250889301,317.9635517299175,1166.476096957922,1.1368619203567505,0.5,0.1178511455655098,87.58094263203762,0,20868,30697,17451,2888,0,
133,663.8981439173222,61.42438389360905,98.96192140877247,422.80425503849983,1247.3134715110064,1.0108280181884766,0.4583333730697632,0.176776722073555,75.89782065637145,0,20868,30697,16703,2671,0,
134,683.2778230309486,61.665983870625496,99.5347835123539,317.3805754631758,1162.0924472808838,1.7618510723114014,0.6666666865348816,0.11785110086202621,79.31029592137787,0,20868,30697,16928,2797,0,
135,389.2723508179188,61.171360313892365,100.40112026035786,528.6992322653532,1079.7756481915712,-0.0017183158779516816,0.2857142984867096,0.0,80.60657247043544,0,20868,30697,16885,2736,0,
136,689.7727679461241,61.75859272480011,99.65958259999752,314.82563354074955,1166.2471368908882,0.940257728099823,0.4166666865348816,0.2357022911310196,73.95739955495915,0,20868,30697,16353,2985,0,
137,681.5968956798315,62.47152015566826,103.89734245836735,393.67728121578693,1241.8874241411686,0.33508047461509705,0.5,0.1178511455655098,85.16524216493525,0,20868,30697,17206,3025,0,
138,664.7912636399269,61.515968292951584,99.23264011740685,346.6923199594021,1172.4570877850056,1.1191476583480835,0.5416666865348816,0.05892559140920639,73.78413192135754,0,20868,30697,16405,2718,0,
139,686.9009602814913,61.16761453449726,98.99366460740566,315.9447032958269,1163.242207840085,-0.18498457968235016,0.25,0.1178511381149292,82.04163244350445,0,20868,30697,17154,2867,0,
140,662.2119676321745,60.99897623062134,99.92342256009579,559.9584337323904,1383.3259213715792,0.30654996633529663,0.5,0.2357022762298584,79.58595364598249,0,20868,30697,16949,2819,0,
141,665.6986549496651,61.141664162278175,99.14275258779526,315.146142616868,1141.3583029061556,1.1249688863754272,0.5416666865348816,0.05892559140920639,70.9710309054521,0,20868,30697,16054,2736,0,
142,678.9991669356823,62.63257749378681,100.43548792600632,351.5045754611492,1193.8073597848415,1.038138508796692,0.5,0.1178511455655098,87.29253897817661,0,20868,30697,17411,2917,0,
143,660.3726409375668,60.93667261302471,98.8070722669363,389.0560306608677,1209.4069439917803,0.9808415770530701,0.4166666865348816,0.2357022911310196,73.21187311989118,0,20868,30697,16400,2667,0,
144,684.5693755894899,61.225440353155136,99.19974394142628,319.36278380453587,1164.5970568060875,0.5110545754432678,0.5,0.2357022762298584,83.3790164111087,0,20868,30697,17190,2795,0,
145,661.1941121518612,61.85280159115791,103.78492809832096,549.3733752518892,1376.4417916536331,0.2155255824327469,0.4583333730697632,0.176776722073555,82.80386672076722,0,20868,30697,17049,2877,0,
146,387.3725105077028,60.96230447292328,100.22230260074139,316.68352149426937,865.4700480401516,-0.0017009134171530604,0.2857142984867096,0.0,80.07606050450055,0,20868,30697,16855,2725,0,
147,670.1252795755863,62.5202227383852,101.39328055083752,440.8908151090145,1275.1752957701683,0.20060312747955322,0.375,0.0589255727827549,85.75733042305762,0,20868,30697,17266,2914,0,
148,660.3667512536049,61.190271750092506,99.3913933634758,315.7854713499546,1136.9621120393276,0.05844219774007797,0.3333333432674408,0.1178511455655098,74.60553921088683,0,20868,30697,16441,2685,0,
