frame_idx,timestamp_s,latency_ms
137,10444332.228497,6.072
138,10444332.261941,6.104
139,10444332.295313,6.063
140,10444332.328786,6.122
141,10444332.362294,6.179
142,10444332.395645,6.117
143,10444332.429081,6.139
144,10444332.462458,6.103
145,10444332.495861,6.094
146,10444332.529294,6.113
147,10444332.562684,6.091
148,10444332.596117,6.113
149,10444332.629480,6.066
150,10444332.662952,6.126
151,10444332.696395,6.121
152,10444332.729756,6.070
153,10444332.763206,6.108
154,10444332.796590,6.080
155,10444332.830006,6.084
156,10444332.863394,6.061
157,10444332.896813,6.068
158,10444332.930230,6.073
159,10444332.963676,6.105
160,10444332.997086,6.102
161,10444333.030572,6.114
162,10444333.063928,6.058
163,10444333.097365,6.082
164,10444333.130765,6.070
165,10444333.164193,6.087
166,10444333.197603,6.083
167,10444333.230983,6.051
168,10444333.264451,6.106
169,10444333.297955,6.199
170,10444333.331257,6.087
171,10444333.364747,6.138
172,10444333.398193,6.170
173,10444333.431515,6.078
174,10444333.464999,6.150
175,10444333.498330,6.071
176,10444333.531781,6.108
177,10444333.565214,6.130
178,10444333.598622,6.127
179,10444333.631967,6.060
180,10444333.665752,6.433
181,10444333.699299,6.538
182,10444333.733360,7.192
183,10444333.765782,6.205
184,10444333.799468,6.479
185,10444333.833310,6.912
186,10444333.867789,7.984
187,10444333.900034,6.823
188,10444333.932922,6.303
189,10444333.966549,6.538
190,10444333.999861,6.440
191,10444334.034116,7.243
192,10444334.067088,6.808
193,10444334.100020,6.330
194,10444334.134018,6.918
195,10444334.166809,6.299
196,10444334.200524,6.606
197,10444334.233652,6.326
198,10444334.267556,6.822
199,10444334.300431,6.290
200,10444334.333781,6.231
201,10444334.367214,6.205
202,10444334.400652,6.229
203,10444334.434002,6.165
204,10444334.467371,6.119
205,10444334.500843,6.177
206,10444334.534210,6.130
207,10444334.567629,6.135
208,10444334.601067,6.160
209,10444334.634460,6.140
210,10444334.667867,6.133
211,10444334.701372,6.175
212,10444334.734730,6.119
213,10444334.768157,6.131
214,10444334.801582,6.143
215,10444334.834973,6.120
216,10444334.868426,6.161
217,10444334.901798,6.119
218,10444334.935212,6.119
219,10444334.968627,6.120
220,10444335.002079,6.160
221,10444335.035549,6.182
222,10444335.068927,6.142
223,10444335.102330,6.132
224,10444335.135727,6.115
225,10444335.169142,6.118
226,10444335.202547,6.112
227,10444335.235979,6.132
228,10444335.269386,6.127
229,10444335.302738,6.067
230,10444335.336241,6.158
231,10444335.369693,6.163
232,10444335.403052,6.111
233,10444335.436490,6.140
234,10444335.470054,6.287
235,10444335.503262,6.081
236,10444335.536719,6.124
237,10444335.570123,6.113
238,10444335.603529,6.106
239,10444335.636996,6.160
240,10444335.671146,6.899
241,10444335.705075,7.381
242,10444335.738034,6.932
243,10444335.770806,6.295
244,10444335.804230,6.310
245,10444335.837784,6.455
246,10444335.871238,6.499
247,10444335.904962,6.815
248,10444335.937838,6.284
249,10444335.971830,6.866
250,10444336.005575,7.196
251,10444336.039369,7.530
252,10444336.071915,6.663
253,10444336.105377,6.711
254,10444336.138870,6.793
255,10444336.171952,6.467
256,10444336.205322,6.430
257,10444336.239730,7.414
258,10444336.273448,7.699
259,10444336.306534,7.363
260,10444336.338910,6.322
261,10444336.372271,6.232
262,10444336.405669,6.218
263,10444336.439092,6.227
264,10444336.472590,6.310
265,10444336.505980,6.284
266,10444336.539415,6.304
267,10444336.572854,6.326
268,10444336.606257,6.311
269,10444336.639652,6.289
270,10444336.672947,6.167
271,10444336.706405,6.158
272,10444336.739801,6.141
273,10444336.773168,6.099
274,10444336.806626,6.144
275,10444336.840244,6.348
276,10444336.873637,6.325
277,10444336.907098,6.368
278,10444336.940555,6.402
279,10444336.973939,6.364
280,10444337.007372,6.378
281,10444337.040872,6.410
282,10444337.074312,6.427
283,10444337.107742,6.437
284,10444337.141356,6.621
285,10444337.174578,6.417
286,10444337.208023,6.441
287,10444337.241447,6.442
288,10444337.274859,6.433
289,10444337.308250,6.403
290,10444337.341755,6.489
291,10444337.375164,6.423
292,10444337.408691,6.529
293,10444337.442023,6.441
294,10444337.475462,6.461
295,10444337.508895,6.471
296,10444337.542273,6.429
297,10444337.575681,6.415
298,10444337.609091,6.404
299,10444337.642584,6.478
300,10444337.676050,6.521
301,10444337.710217,7.195
302,10444337.743833,7.369
303,10444337.777072,7.180
304,10444337.810765,7.450
305,10444337.844210,7.471
306,10444337.877472,7.309
307,10444337.911353,7.759
308,10444337.944362,7.344
309,10444337.977789,7.348
310,10444338.011563,7.699
311,10444338.044811,7.446
312,10444338.078202,7.418
313,10444338.111393,7.189
314,10444338.145374,7.743
315,10444338.178653,7.602
316,10444338.211877,7.408
317,10444338.245229,7.340
318,10444338.279225,7.915
319,10444338.312167,7.435
320,10444338.344936,6.785
321,10444338.377957,6.339
322,10444338.411314,6.281
323,10444338.444700,6.250
324,10444338.478101,6.236
325,10444338.511570,6.294
326,10444338.544920,6.228
327,10444338.578241,6.134
328,10444338.611706,6.185
329,10444338.645205,6.266
330,10444338.678751,6.394
331,10444338.712284,6.448
332,10444338.745617,6.360
333,10444338.778988,6.313
334,10444338.812404,6.312
335,10444338.845783,6.274
336,10444338.879216,6.289
337,10444338.912663,6.320
338,10444338.946102,6.343
339,10444338.979368,6.190
340,10444339.012811,6.218
341,10444339.047073,7.011
342,10444339.079943,6.456
343,10444339.113385,6.476
344,10444339.146792,6.458
345,10444339.180207,6.451
346,10444339.213635,6.459
347,10444339.247026,6.430
348,10444339.280457,6.437
349,10444339.313897,6.454
350,10444339.347291,6.425
351,10444339.380766,6.430
352,10444339.414219,6.467
353,10444339.447701,6.527
354,10444339.481063,6.466
355,10444339.514391,6.375
356,10444339.547873,6.435
357,10444339.581698,6.838
358,10444339.615114,6.845
359,10444339.647975,6.297
360,10444339.684313,9.220
361,10444339.715534,6.969
362,10444339.749415,7.433
363,10444339.783301,7.903
364,10444339.817323,8.511
365,10444339.850734,8.508
366,10444339.885614,9.973
367,10444339.915931,6.874
368,10444339.950635,8.163
369,10444339.985220,9.332
370,10444340.016146,6.843
371,10444340.052900,10.122
372,10444340.084021,7.828
373,10444340.116941,7.335
374,10444340.150942,7.922
375,10444340.183355,6.920
376,10444340.217373,7.518
377,10444340.251018,7.742
378,10444340.285542,8.846
379,10444340.317508,7.392
380,10444340.351657,8.103
381,10444340.383924,6.890
382,10444340.416907,6.448
383,10444340.450250,6.367
384,10444340.484157,6.851
385,10444340.517155,6.433
386,10444340.550555,6.416
387,10444340.584211,6.648
388,10444340.617795,6.816
389,10444340.650718,6.323
390,10444340.684116,6.301
391,10444340.717882,6.593
392,10444340.751062,6.358
393,10444340.784391,6.268
394,10444340.817826,6.284
395,10444340.851337,6.379
396,10444340.884669,6.298
397,10444340.920207,8.420
398,10444340.951903,6.699
399,10444340.985085,6.466
400,10444341.018372,6.328
401,10444341.051862,6.341
402,10444341.085389,6.450
403,10444341.119006,6.654
404,10444341.152114,6.351
405,10444341.185593,6.421
406,10444341.218835,6.245
407,10444341.252269,6.264
408,10444341.285717,6.298
409,10444341.319095,6.261
410,10444341.352544,6.295
411,10444341.386003,6.281
412,10444341.419400,6.263
413,10444341.452815,6.263
414,10444341.486221,6.254
415,10444341.519607,6.225
416,10444341.553056,6.259
417,10444341.586456,6.247
418,10444341.619875,6.250
419,10444341.653336,6.296
420,10444341.687878,7.420
421,10444341.720882,6.951
422,10444341.754727,7.371
423,10444341.787645,6.870
424,10444341.821640,7.439
425,10444341.855385,7.766
426,10444341.888274,7.233
427,10444341.921776,7.319
428,10444341.955940,8.062
429,10444341.992706,11.410
430,10444342.023005,8.288
431,10444342.056630,8.447
432,10444342.090575,8.981
433,10444342.123600,8.596
434,10444342.155303,6.882
435,10444342.190065,8.221
436,10444342.222109,6.849
437,10444342.255332,6.657
438,10444342.289294,7.203
439,10444342.322275,6.768
440,10444342.356102,7.177
441,10444342.388852,6.448
442,10444342.422210,6.384
443,10444342.455537,6.290
444,10444342.489013,6.346
445,10444342.522381,6.295
446,10444342.555798,6.292
447,10444342.589207,6.280
448,10444342.623222,6.876
449,10444342.658144,8.384
450,10444342.690831,7.658
451,10444342.723123,6.482
452,10444342.757980,7.930
453,10444342.790436,6.977
454,10444342.823479,6.609
455,10444342.856638,6.358
456,10444342.890625,6.937
457,10444342.923519,6.420
458,10444342.956835,6.328
459,10444342.990112,6.198
460,10444343.023653,6.331
461,10444343.057734,6.926
462,10444343.090530,6.315
463,10444343.124540,6.916
464,10444343.157355,6.324
465,10444343.190857,6.420
466,10444343.226346,8.498
467,10444343.257652,6.384
468,10444343.291263,6.584
469,10444343.325101,7.005
470,10444343.360141,8.633
471,10444343.392826,7.852
472,10444343.425181,6.799
473,10444343.459906,8.116
474,10444343.492304,7.105
475,10444343.527059,8.453
476,10444343.559735,7.726
477,10444343.592115,6.700
478,10444343.626956,8.134
479,10444343.658830,6.602
480,10444343.693242,7.604
481,10444343.726258,7.160
482,10444343.759919,7.412
483,10444343.792491,6.576
484,10444343.827127,7.801
485,10444343.859358,6.623
486,10444343.892864,6.718
487,10444343.926091,6.535
488,10444343.959486,6.520
489,10444343.992873,6.495
490,10444344.027330,7.541
491,10444344.059966,6.706
492,10444344.096205,9.535
493,10444344.128041,7.961
494,10444344.163012,9.522
495,10444344.193752,6.853
496,10444344.228280,7.972
497,10444344.262569,8.851
498,10444344.293860,6.731
499,10444344.327233,6.694
500,10444344.360763,6.814
501,10444344.393832,6.429
502,10444344.428519,7.704
503,10444344.460435,6.206
504,10444344.494338,6.694
505,10444344.528614,7.560
506,10444344.560905,6.439
507,10444344.595763,7.887
508,10444344.628103,6.820
509,10444344.662940,8.250
510,10444344.695687,7.588
511,10444344.728029,6.465
512,10444344.762795,7.822
513,10444344.795181,6.802
514,10444344.829984,8.197
515,10444344.862199,7.003
516,10444344.895455,6.853
517,10444344.928373,6.363
518,10444344.961742,6.324
519,10444344.995740,6.915
520,10444345.029084,6.852
521,10444345.061906,6.210
522,10444345.095432,6.324
523,10444345.129475,6.959
524,10444345.162446,6.522
525,10444345.196265,6.935
526,10444345.229173,6.434
527,10444345.262549,6.400
528,10444345.295886,6.326
529,10444345.329882,6.913
530,10444345.362913,6.536
531,10444345.396017,6.177
532,10444345.430096,6.846
533,10444345.463105,6.447
534,10444345.496359,6.294
535,10444345.530408,6.937
536,10444345.563820,6.941
537,10444345.597681,7.395
538,10444345.630086,6.390
539,10444345.664142,7.039
540,10444345.701288,10.770
541,10444345.732946,8.954
542,10444345.765875,8.473
543,10444345.800281,9.470
544,10444345.833660,9.440
545,10444345.868547,10.919
546,10444345.900049,9.011
547,10444345.933168,8.720
548,10444345.965137,7.279
549,10444345.998966,7.702
550,10444346.034410,9.737
551,10444346.067536,9.393
552,10444346.102062,10.510
553,10444346.133493,8.532
554,10444346.167289,8.919
555,10444346.198573,6.796
556,10444346.231816,6.630
557,10444346.265528,6.933
558,10444346.298510,6.493
559,10444346.334979,9.545
560,10444346.365188,6.342
561,10444346.398554,6.255
562,10444346.432070,6.358
563,10444346.465459,6.337
564,10444346.498961,6.429
565,10444346.532177,6.237
566,10444346.566261,6.910
567,10444346.599191,6.431
568,10444346.633750,7.584
569,10444346.666503,6.930
570,10444346.699691,6.709
571,10444346.732711,6.274
572,10444346.766691,6.847
573,10444346.800819,7.568
574,10444346.833149,6.488
575,10444346.866722,6.656
576,10444346.899853,6.379
577,10444346.933746,6.864
578,10444346.967106,6.817
579,10444347.000118,6.422
580,10444347.034026,6.918
581,10444347.066946,6.373
582,10444347.100839,6.855
583,10444347.135545,8.150
584,10444347.167944,7.140
585,10444347.202659,8.448
586,10444347.235386,7.770
587,10444347.267774,6.751
588,10444347.302583,8.153
589,10444347.334927,7.090
590,10444347.369701,8.458
591,10444347.402465,7.765
592,10444347.434482,6.375
593,10444347.468065,6.545
594,10444347.501710,6.783
595,10444347.534646,6.313
596,10444347.568075,6.336
597,10444347.602086,6.940
598,10444347.634727,6.174
599,10444347.668454,6.489
600,10444347.701956,6.579
601,10444347.735180,6.342
602,10444347.769840,7.591
603,10444347.802109,6.451
604,10444347.836900,7.832
605,10444347.868858,6.378
606,10444347.902466,6.577
607,10444347.937430,8.131
608,10444347.969394,6.683
609,10444348.002836,6.717
610,10444348.036069,6.540
611,10444348.072242,9.208
612,10444348.104059,7.613
613,10444348.136951,7.090
614,10444348.170230,6.956
615,10444348.203296,6.610
616,10444348.237896,7.801
617,10444348.273855,10.348
618,10444348.303207,6.286
619,10444348.337995,7.656
620,10444348.370367,6.611
621,10444348.405138,7.916
622,10444348.437531,6.900
623,10444348.472332,8.318
624,10444348.505056,7.629
625,10444348.537405,6.569
626,10444348.572244,8.003
627,10444348.604026,6.380
628,10444348.637266,6.212
629,10444348.670744,6.281
630,10444348.704578,6.706
631,10444348.738173,6.846
632,10444348.771075,6.339
633,10444348.804985,6.841
634,10444348.838463,6.912
635,10444348.872514,7.555
636,10444348.905263,6.895
637,10444348.938510,6.734
638,10444348.971466,6.282
639,10444349.005468,6.877
640,10444349.039592,7.593
641,10444349.072323,6.864
642,10444349.105606,6.737
643,10444349.138762,6.485
644,10444349.172639,6.954
645,10444349.206282,7.190
646,10444349.238864,6.366
647,10444349.272740,6.834
648,10444349.305621,6.306
649,10444349.339118,6.395
650,10444349.372495,6.363
651,10444349.406491,6.897
652,10444349.439254,6.252
653,10444349.474001,7.585
654,10444349.506301,6.476
655,10444349.541087,7.856
656,10444349.573476,6.839
657,10444349.608284,8.271
658,10444349.640992,7.573
659,10444349.676612,9.788
660,10444349.710004,9.769
661,10444349.741622,7.919
662,10444349.775393,8.281
663,10444349.811441,10.921
664,10444349.840954,7.025
665,10444349.873774,6.435
666,10444349.907569,6.818
667,10444349.940466,6.305
668,10444349.974029,6.456
669,10444350.008706,7.723
670,10444350.041656,7.262
671,10444350.076929,9.065
672,10444350.108576,7.302
673,10444350.141102,6.418
674,10444350.175338,7.247
675,10444350.211147,9.646
676,10444350.242060,7.148
677,10444350.277579,9.258
678,10444350.308056,6.327
679,10444350.341847,6.704
680,10444350.375078,6.524
681,10444350.408291,6.267
682,10444350.442368,6.928
683,10444350.475454,6.605
684,10444350.508616,6.354
685,10444350.542647,6.975
686,10444350.576036,6.955
687,10444350.608917,6.426
688,10444350.642120,6.220
689,10444350.675756,6.442
690,10444350.710814,8.091
691,10444350.743140,6.962
692,10444350.777973,8.388
693,10444350.810680,7.688
694,10444350.843059,6.658
695,10444350.877843,8.035
696,10444350.910184,6.968
697,10444350.944947,8.325
698,10444350.977718,7.684
699,10444351.009635,6.194
700,10444351.043855,7.003
701,10444351.076524,6.219
702,10444351.110012,6.297
703,10444351.143956,6.832
704,10444351.177031,6.500
705,10444351.210245,6.308
706,10444351.243658,6.315
707,10444351.277188,6.439
708,10444351.310523,6.369
709,10444351.343844,6.279
710,10444351.377401,6.428
711,10444351.410754,6.327
712,10444351.444764,6.930
713,10444351.478092,6.852
714,10444351.510941,6.292
715,10444351.544379,6.323
716,10444351.578420,6.958
717,10444351.611377,6.505
718,10444351.644619,6.341
719,10444351.678572,6.886
720,10444351.711903,6.806
721,10444351.748790,10.226
722,10444351.778868,6.886
723,10444351.813109,7.716
724,10444351.847060,8.256
725,10444351.879931,7.719
726,10444351.914534,8.912
727,10444351.948619,9.589
728,10444351.982492,10.055
729,10444352.014410,8.567
730,10444352.046733,7.483
731,10444352.081971,9.253
732,10444352.115107,8.979
733,10444352.147096,7.557
734,10444352.180239,7.291
735,10444352.214793,8.436
736,10444352.248028,8.258
737,10444352.282122,8.946
738,10444352.313927,7.344
739,10444352.347042,7.051
740,10444352.381365,7.967
741,10444352.413224,6.372
742,10444352.446808,6.547
743,10444352.479982,6.310
744,10444352.513917,6.824
745,10444352.547339,6.839
746,10444352.580118,6.210
747,10444352.613685,6.366
748,10444352.647666,6.939
749,10444352.680640,6.504
750,10444352.713869,6.324
751,10444352.747618,6.612
752,10444352.780720,6.305
753,10444352.814756,6.935
754,10444352.847565,6.336
755,10444352.881477,6.840
756,10444352.914648,6.635
757,10444352.947774,6.351
758,10444352.981676,6.846
759,10444353.014732,6.494
760,10444353.048566,6.919
761,10444353.081778,6.602
762,10444353.115511,6.925
763,10444353.148717,6.721
764,10444353.182344,6.940
765,10444353.216586,7.775
766,10444353.250673,8.455
767,10444353.283358,7.732
768,10444353.315739,6.705
769,10444353.350569,8.129
770,10444353.382886,7.038
771,10444353.417717,8.410
772,10444353.450424,7.708
773,10444353.482764,6.642
774,10444353.517604,8.071
775,10444353.549963,7.024
776,10444353.582829,6.484
777,10444353.616774,7.020
778,10444353.649657,6.496
779,10444353.685817,9.248
780,10444353.717356,7.375
781,10444353.751329,7.886
782,10444353.783466,6.612
783,10444353.818145,7.883
784,10444353.850964,7.292
785,10444353.883617,6.532
786,10444353.918434,7.933
787,10444353.951852,7.938
788,10444353.983700,6.375
789,10444354.017047,6.314
790,10444354.050599,6.456
791,10444354.083931,6.326
792,10444354.118551,7.537
793,10444354.152980,8.556
794,10444354.185769,7.934
795,10444354.217642,6.399
796,10444354.252675,8.023
797,10444354.285439,7.374
798,10444354.318620,7.143
799,10444354.351749,6.861
800,10444354.385225,6.927
801,10444354.420277,8.525
802,10444354.452945,7.784
803,10444354.485324,6.754
804,10444354.520126,8.144
805,10444354.552499,7.107
806,10444354.587291,8.485
807,10444354.620022,7.806
808,10444354.652338,6.713
809,10444354.687167,8.135
810,10444354.719566,7.125
811,10444354.752338,6.439
812,10444354.785858,6.547
813,10444354.819202,6.482
814,10444354.852503,6.374
815,10444354.886508,6.969
816,10444354.919399,6.454
817,10444354.952819,6.466
818,10444354.986241,6.482
819,10444355.019993,6.829
820,10444355.053195,6.613
821,10444355.086354,6.342
822,10444355.119650,6.229
823,10444355.153158,6.329
824,10444355.188725,8.488
825,10444355.220524,6.878
826,10444355.253418,6.361
827,10444355.288750,8.287
828,10444355.321450,7.578
829,10444355.353747,6.469
830,10444355.388600,7.915
831,10444355.420940,6.797
832,10444355.455766,8.217
833,10444355.488508,7.553
834,10444355.520839,6.477
835,10444355.555605,7.838
836,10444355.587993,6.815
837,10444355.620903,6.307
838,10444355.654848,6.835
839,10444355.687574,6.153
840,10444355.722872,8.035
841,10444355.755585,7.289
842,10444355.788743,7.037
843,10444355.821598,6.483
844,10444355.854866,6.341
845,10444355.888727,6.794
846,10444355.922109,6.766
847,10444355.956572,7.820
848,10444355.988754,6.589
849,10444356.024516,8.941
850,10444356.058554,9.569
851,10444356.088815,6.362
852,10444356.123063,7.200
853,10444356.155886,6.613
854,10444356.189009,6.327
855,10444356.225257,9.165
856,10444356.255850,6.348
857,10444356.291299,8.389
858,10444356.322775,6.456
859,10444356.355994,6.265
860,10444356.390852,7.699
861,10444356.423029,6.414
862,10444356.456705,6.681
863,10444356.491185,7.751
864,10444356.523509,6.665
865,10444356.558343,8.090
866,10444356.590713,7.053
867,10444356.625493,8.427
868,10444356.658265,7.790
869,10444356.690602,6.720
870,10444356.725361,8.071
871,10444356.757690,6.942
872,10444356.792506,8.351
873,10444356.823700,6.136
874,10444356.857854,6.875
875,10444356.891294,6.907
876,10444356.924120,6.327
877,10444356.958120,6.919
878,10444356.991453,6.843
879,10444357.024676,6.658
880,10444357.057760,6.334
881,10444357.091735,6.847
882,10444357.124671,6.376
883,10444357.158611,6.906
884,10444357.191280,6.169
885,10444357.224849,6.326
886,10444357.258808,6.877
887,10444357.291673,6.334
888,10444357.325647,6.900
889,10444357.358308,6.151
890,10444357.391876,6.306
891,10444357.425877,6.852
892,10444357.458821,6.386
893,10444357.492808,6.967
894,10444357.525583,6.334
895,10444357.559505,6.846
896,10444357.592992,6.924
897,10444357.625673,6.198
898,10444357.660577,7.686
899,10444357.694529,8.230
900,10444357.728638,8.927
901,10444357.763653,10.481
902,10444357.795620,9.039
903,10444357.827076,7.086
904,10444357.862947,9.547
905,10444357.896176,9.363
906,10444357.928040,7.818
907,10444357.961148,7.516
908,10444357.995519,8.479
909,10444358.028850,8.401
910,10444358.062937,9.078
911,10444358.094769,7.439
912,10444358.127996,7.257
913,10444358.163961,9.804
914,10444358.194657,7.089
915,10444358.230384,9.404
916,10444358.261513,7.117
917,10444358.294631,6.824
918,10444358.329759,8.543
919,10444358.364854,10.227
920,10444358.394357,6.338
921,10444358.428376,6.879
922,10444358.461581,6.672
923,10444358.494614,6.295
924,10444358.528685,6.957
925,10444358.561826,6.689
926,10444358.594837,6.290
927,10444358.628300,6.343
928,10444358.662228,6.862
929,10444358.695138,6.363
930,10444358.729132,6.947
931,10444358.762400,6.760
932,10444358.795368,6.321
933,10444358.829389,6.935
934,10444358.862160,6.300
935,10444358.895496,6.229
936,10444358.928992,6.317
937,10444358.963659,7.574
938,10444358.996265,6.773
939,10444359.030341,7.438
940,10444359.064367,8.057
941,10444359.096706,6.932
942,10444359.131531,8.350
943,10444359.164219,7.629
944,10444359.196532,6.532
945,10444359.231361,7.956
946,10444359.263669,6.855
947,10444359.298487,8.266
948,10444359.331251,7.625
949,10444359.363957,6.926
950,10444359.397352,6.912
951,10444359.430841,6.942
952,10444359.464057,6.751
953,10444359.497025,6.312
954,10444359.530463,6.341
955,10444359.563965,6.437
956,10444359.597325,6.387
957,10444359.631393,7.049
958,10444359.664840,7.089
959,10444359.697773,6.614
960,10444359.731963,7.393
961,10444359.764870,6.823
962,10444359.799426,7.969
963,10444359.831446,6.581
964,10444359.865380,7.106
965,10444359.898351,6.666
966,10444359.933388,8.291
967,10444359.966527,8.020
968,10444360.001616,9.698
969,10444360.033322,7.991
970,10444360.065679,6.937
971,10444360.098795,6.592
972,10444360.132305,6.689
973,10444360.167346,8.317
974,10444360.198662,6.222
975,10444360.233035,7.178
976,10444360.267038,7.771
977,10444360.300324,7.645
978,10444360.334334,8.246
979,10444360.367457,7.961
980,10444360.399796,6.890
981,10444360.434613,8.254
982,10444360.467366,7.596
983,10444360.499685,6.506
984,10444360.534451,7.864
985,10444360.566845,6.849
986,10444360.600610,7.206
987,10444360.633799,6.988
988,10444360.666418,6.199
989,10444360.699919,6.285
990,10444360.733997,6.953
991,10444360.766758,6.251
992,10444360.800191,6.274
993,10444360.833606,6.281
994,10444360.867570,6.837
995,10444360.900438,6.297
996,10444360.934519,6.970
997,10444360.967313,6.355
998,10444361.000933,6.567
999,10444361.034131,6.356
1000,10444361.067619,6.437
1001,10444361.100998,6.362
1002,10444361.134915,6.901
1003,10444361.167732,6.312
1004,10444361.201162,6.334
1005,10444361.235092,6.851
1006,10444361.267977,6.329
1007,10444361.301323,6.266
1008,10444361.335658,7.194
1009,10444361.369323,7.449
1010,10444361.402091,6.808
1011,10444361.435235,6.497
1012,10444361.469001,6.855
1013,10444361.503719,8.163
1014,10444361.536445,7.483
1015,10444361.568730,6.363
1016,10444361.603592,7.819
1017,10444361.635946,6.766
1018,10444361.670973,8.386
1019,10444361.705314,9.320
1020,10444361.739064,9.659
1021,10444361.773878,11.008
1022,10444361.805699,9.420
1023,10444361.839332,9.645
1024,10444361.871403,8.304
1025,10444361.904043,7.536
1026,10444361.936605,6.687
1027,10444361.970618,7.288
1028,10444362.002938,6.199
1029,10444362.038299,8.144
1030,10444362.073608,10.040
1031,10444362.104953,7.920
1032,10444362.136657,6.214
1033,10444362.171072,7.215
1034,10444362.204220,6.953
1035,10444362.240158,9.480
1036,10444362.273267,9.180
1037,10444362.304291,6.793
1038,10444362.338890,7.982
1039,10444362.371169,6.850
1040,10444362.403983,6.256
1041,10444362.438139,6.940
1042,10444362.471250,6.640
1043,10444362.504744,6.724
1044,10444362.537776,6.347
1045,10444362.571047,6.209
1046,10444362.605703,7.448
1047,10444362.638071,6.407
1048,10444362.673584,8.510
1049,10444362.706253,7.767
1050,10444362.738554,6.659
1051,10444362.773390,8.037
1052,10444362.805720,6.960
1053,10444362.840549,8.379
1054,10444362.873319,7.742
1055,10444362.905637,6.654
1056,10444362.940411,8.020
1057,10444362.972754,6.956
1058,10444363.005509,6.305
1059,10444363.039578,6.967
1060,10444363.072871,6.854
1061,10444363.105775,6.294
1062,10444363.139215,6.326
1063,10444363.173084,6.787
1064,10444363.206372,6.669
1065,10444363.239382,6.272
1066,10444363.273443,6.925
1067,10444363.306319,6.392
