frame_idx,timestamp_s,latency_ms
273,10443818.324554,6.537
274,10443818.357886,6.453
275,10443818.391440,6.594
276,10443818.424766,6.505
277,10443818.458150,6.470
278,10443818.491749,6.648
279,10443818.525038,6.517
280,10443818.558434,6.493
281,10443818.592031,6.616
282,10443818.625363,6.533
283,10443818.658706,6.459
284,10443818.692318,6.654
285,10443818.725644,6.563
286,10443818.759008,6.509
287,10443818.792456,6.539
288,10443818.826159,6.824
289,10443818.859233,6.485
290,10443818.892648,6.481
291,10443818.926499,6.825
292,10443818.959565,6.468
293,10443818.993003,6.483
294,10443819.026629,6.691
295,10443819.059775,6.417
296,10443819.093202,6.426
297,10443819.126863,6.665
298,10443819.160025,6.410
299,10443819.193478,6.446
300,10443819.226987,6.541
301,10443819.260369,6.455
302,10443819.293755,6.424
303,10443819.327393,6.645
304,10443819.360711,6.541
305,10443819.394004,6.414
306,10443819.428177,7.168
307,10443819.461252,6.831
308,10443819.494676,6.845
309,10443819.527799,6.556
310,10443819.562177,7.521
311,10443819.594692,6.538
312,10443819.628749,7.179
313,10443819.662042,7.060
314,10443819.695982,7.588
315,10443819.728573,6.751
316,10443819.762077,6.842
317,10443819.795576,6.931
318,10443819.828798,6.743
319,10443819.862218,6.753
320,10443819.896010,7.137
321,10443819.929752,7.419
322,10443819.962819,7.075
323,10443819.996348,7.195
324,10443820.029366,6.806
325,10443820.062846,6.875
326,10443820.095889,6.507
327,10443820.129304,6.506
328,10443820.162783,6.566
329,10443820.196142,6.506
330,10443820.229447,6.391
331,10443820.263030,6.508
332,10443820.296515,6.576
333,10443820.329760,6.402
334,10443820.363254,6.481
335,10443820.396796,6.609
336,10443820.429980,6.375
337,10443820.463328,6.308
338,10443820.497154,6.721
339,10443820.530438,6.584
340,10443820.563844,6.569
341,10443820.597576,6.825
342,10443820.630759,6.582
343,10443820.664214,6.615
344,10443820.697825,6.809
345,10443820.730980,6.543
346,10443820.764487,6.630
347,10443820.798019,6.742
348,10443820.831681,6.983
349,10443820.864617,6.510
350,10443820.898422,6.897
351,10443820.931664,6.682
352,10443820.965402,7.000
353,10443820.998535,6.710
354,10443821.031865,6.623
355,10443821.065028,6.375
356,10443821.098329,6.266
357,10443821.131843,6.369
358,10443821.165749,6.862
359,10443821.198688,6.393
360,10443821.232703,7.000
361,10443821.266118,6.960
362,10443821.299330,6.766
363,10443821.332297,6.324
364,10443821.365695,6.313
365,10443821.399168,6.376
366,10443821.432835,6.635
367,10443821.467152,7.541
368,10443821.499870,6.851
369,10443821.532880,6.451
370,10443821.567272,7.435
371,10443821.599644,6.351
372,10443821.633386,6.682
373,10443821.666578,6.458
374,10443821.700449,6.913
375,10443821.733659,6.715
376,10443821.767057,6.705
377,10443821.801275,7.503
378,10443821.833822,6.635
379,10443821.867344,6.740
380,10443821.900740,6.709
381,10443821.934149,6.654
382,10443821.967619,6.702
383,10443822.000937,6.595
384,10443822.034319,6.555
385,10443822.068232,7.050
386,10443822.101184,6.582
387,10443822.134919,6.900
388,10443822.168162,6.726
389,10443822.201595,6.740
390,10443822.235082,6.816
391,10443822.268421,6.688
392,10443822.301919,6.769
393,10443822.335065,6.503
394,10443822.371016,9.037
395,10443822.403202,7.807
396,10443822.435439,6.626
397,10443822.468794,6.562
398,10443822.502350,6.698
399,10443822.535529,6.457
400,10443822.568962,6.469
401,10443822.602626,6.657
402,10443822.635854,6.461
403,10443822.669235,6.421
404,10443822.702885,6.652
405,10443822.736137,6.483
406,10443822.769665,6.591
407,10443822.803064,6.578
408,10443822.836358,6.455
409,10443822.869771,6.452
410,10443822.903413,6.678
411,10443822.936702,6.491
412,10443822.970102,6.474
413,10443823.003692,6.651
414,10443823.036905,6.450
415,10443823.070244,6.371
416,10443823.103777,6.485
417,10443823.137202,6.492
418,10443823.170533,6.406
419,10443823.203931,6.387
420,10443823.237506,6.545
421,10443823.270842,6.410
422,10443823.304254,6.404
423,10443823.337802,6.538
424,10443823.371227,6.547
425,10443823.406311,8.219
426,10443823.438734,7.231
427,10443823.472611,7.695
428,10443823.505544,7.218
429,10443823.542321,10.581
430,10443823.572230,7.074
431,10443823.605503,6.875
432,10443823.638616,6.601
433,10443823.671916,6.483
434,10443823.705970,7.117
435,10443823.738983,6.716
436,10443823.772887,7.207
437,10443823.806121,7.023
438,10443823.839364,6.851
439,10443823.873058,7.130
440,10443823.906396,7.049
441,10443823.940036,7.182
442,10443823.972873,6.602
443,10443824.007658,7.971
444,10443824.041469,8.365
445,10443824.074278,7.765
446,10443824.106622,6.699
447,10443824.141479,8.146
448,10443824.173882,7.136
449,10443824.207394,7.240
450,10443824.240586,7.019
451,10443824.273853,6.832
452,10443824.306949,6.520
453,10443824.340674,6.835
454,10443824.374056,6.808
455,10443824.407068,6.413
456,10443824.440422,6.359
457,10443824.474001,6.531
458,10443824.507209,6.330
459,10443824.541132,6.844
460,10443824.574223,6.525
461,10443824.608360,7.178
462,10443824.641087,6.496
463,10443824.674937,6.940
464,10443824.708344,6.938
465,10443824.741436,6.619
466,10443824.775484,7.260
467,10443824.807954,6.323
468,10443824.841871,6.832
469,10443824.875458,7.009
470,10443824.908412,6.555
471,10443824.942474,7.160
472,10443824.975152,6.425
473,10443825.008978,6.843
474,10443825.042369,6.825
475,10443825.077144,8.189
476,10443825.109858,7.494
477,10443825.142221,6.449
478,10443825.177003,7.821
479,10443825.209364,6.775
480,10443825.244221,8.225
481,10443825.276915,7.470
482,10443825.309235,6.382
483,10443825.344100,7.843
484,10443825.376110,6.446
485,10443825.410029,6.956
486,10443825.445892,9.411
487,10443825.476874,6.981
488,10443825.509992,6.687
489,10443825.545843,9.126
490,10443825.577858,7.730
491,10443825.612292,8.708
492,10443825.644247,7.252
493,10443825.677986,7.582
494,10443825.712129,8.315
495,10443825.744544,7.322
496,10443825.778367,7.738
497,10443825.810730,6.719
498,10443825.845051,7.628
499,10443825.880729,9.895
500,10443825.911322,7.080
501,10443825.944731,7.025
502,10443825.980961,9.846
503,10443826.015068,10.541
504,10443826.046815,8.880
505,10443826.078207,6.861
506,10443826.111361,6.606
507,10443826.144516,6.351
508,10443826.179002,7.420
509,10443826.211296,6.300
510,10443826.244860,6.449
511,10443826.279595,7.720
512,10443826.311904,6.619
513,10443826.346768,8.075
514,10443826.379095,6.994
515,10443826.413827,8.318
516,10443826.446572,7.654
517,10443826.478870,6.545
518,10443826.513645,7.913
519,10443826.545995,6.856
520,10443826.579589,7.043
521,10443826.612864,6.860
522,10443826.646250,6.838
523,10443826.679632,6.810
524,10443826.713062,6.829
525,10443826.746047,6.399
526,10443826.779380,6.323
527,10443826.813655,7.191
528,10443826.847086,7.214
529,10443826.879642,6.361
530,10443826.913541,6.848
531,10443826.947005,6.855
532,10443826.980104,6.545
533,10443827.013681,6.711
534,10443827.046702,6.323
535,10443827.080058,6.270
536,10443827.114405,7.206
537,10443827.147378,6.770
538,10443827.180864,6.846
539,10443827.214248,6.822
540,10443827.247680,6.845
541,10443827.281056,6.766
542,10443827.314277,6.578
543,10443827.347820,6.710
544,10443827.381824,7.305
545,10443827.414650,6.722
546,10443827.451544,10.209
547,10443827.482952,8.204
548,10443827.518906,10.748
549,10443827.549711,8.143
550,10443827.583178,8.199
551,10443827.617827,9.388
552,10443827.650680,8.832
553,10443827.685113,9.856
554,10443827.718426,9.759
555,10443827.753182,11.107
556,10443827.783858,8.371
557,10443827.819962,11.067
558,10443827.851272,8.968
559,10443827.884208,8.494
560,10443827.918569,9.447
561,10443827.951626,9.037
562,10443827.986246,10.249
563,10443828.017603,8.200
564,10443828.049194,6.381
565,10443828.082661,6.435
566,10443828.116028,6.392
567,10443828.149797,6.754
568,10443828.182746,6.295
569,10443828.217018,7.154
570,10443828.250385,7.109
571,10443828.283933,7.201
572,10443828.317356,7.217
573,10443828.350387,6.839
574,10443828.383816,6.860
575,10443828.417286,6.922
576,10443828.450406,6.633
577,10443828.483953,6.768
578,10443828.516861,6.268
579,10443828.550366,6.352
580,10443828.584180,6.756
581,10443828.617724,6.848
582,10443828.651041,6.759
583,10443828.684055,6.363
584,10443828.717865,6.766
585,10443828.751274,6.766
586,10443828.785106,7.188
587,10443828.819093,7.761
588,10443828.851013,6.272
589,10443828.884908,6.754
590,10443828.919682,8.119
591,10443828.952077,7.033
592,10443828.986823,8.373
593,10443829.019599,7.740
594,10443829.051967,6.700
595,10443829.086747,8.074
596,10443829.119080,6.997
597,10443829.153923,8.433
598,10443829.186645,7.749
599,10443829.218756,6.453
600,10443829.252081,6.369
601,10443829.285952,6.785
602,10443829.319403,6.828
603,10443829.352278,6.294
604,10443829.386633,7.239
605,10443829.419162,6.360
606,10443829.452901,6.687
607,10443829.487258,7.635
608,10443829.521799,8.765
609,10443829.552828,6.386
610,10443829.586457,6.603
611,10443829.620775,7.422
612,10443829.654121,7.359
613,10443829.688234,8.062
614,10443829.720505,6.920
615,10443829.753591,6.595
616,10443829.789693,9.284
617,10443829.822599,8.779
618,10443829.857045,9.816
619,10443829.889848,9.208
620,10443829.924801,10.750
621,10443829.956811,9.292
622,10443829.990781,9.852
623,10443830.021675,7.337
624,10443830.058054,10.308
625,10443830.088804,7.648
626,10443830.122466,7.901
627,10443830.154578,6.606
628,10443830.189329,7.949
629,10443830.221715,6.923
630,10443830.256327,8.126
631,10443830.287964,6.303
632,10443830.322192,7.116
633,10443830.355348,6.860
634,10443830.388735,6.840
635,10443830.422155,6.849
636,10443830.455556,6.843
637,10443830.488778,6.657
638,10443830.522369,6.838
639,10443830.555414,6.477
640,10443830.589589,7.243
641,10443830.622102,6.298
642,10443830.655663,6.446
643,10443830.689079,6.454
644,10443830.722880,6.844
645,10443830.756370,6.927
646,10443830.789876,7.023
647,10443830.823515,7.255
648,10443830.855944,6.279
649,10443830.889597,6.522
650,10443830.922844,6.359
651,10443830.956660,6.719
652,10443830.990548,7.198
653,10443831.024101,7.344
654,10443831.056507,6.340
655,10443831.090838,7.260
656,10443831.123778,6.794
657,10443831.158534,8.144
658,10443831.190925,7.127
659,10443831.225684,8.476
660,10443831.258413,7.797
661,10443831.290784,6.709
662,10443831.325520,8.039
663,10443831.357841,6.954
664,10443831.392651,8.359
665,10443831.425595,7.896
666,10443831.458421,7.315
667,10443831.492300,7.783
668,10443831.524441,6.514
669,10443831.558000,6.661
670,10443831.591573,6.824
671,10443831.624984,6.780
672,10443831.658460,6.846
673,10443831.691861,6.839
674,10443831.725246,6.816
675,10443831.758158,6.318
676,10443831.791585,6.335
677,10443831.825841,7.180
678,10443831.858565,6.498
679,10443831.892315,6.841
680,10443831.925606,6.722
681,10443831.958865,6.520
682,10443831.992069,6.317
683,10443832.026347,7.186
684,10443832.058909,6.338
685,10443832.092827,6.844
686,10443832.126209,6.817
687,10443832.160022,7.222
688,10443832.192864,6.654
689,10443832.227024,7.401
690,10443832.259794,6.756
691,10443832.293451,6.950
692,10443832.328454,8.539
693,10443832.361137,7.812
694,10443832.393434,6.701
695,10443832.428132,7.992
696,10443832.460530,6.983
697,10443832.495355,8.399
698,10443832.528068,7.707
699,10443832.560403,6.637
700,10443832.595222,8.049
701,10443832.626995,6.362
702,10443832.660997,6.955
703,10443832.694260,6.810
704,10443832.727702,6.843
705,10443832.761475,7.210
706,10443832.794855,7.181
707,10443832.828312,7.229
708,10443832.861721,7.227
709,10443832.894261,6.359
710,10443832.927651,6.340
711,10443832.961641,6.868
712,10443832.995055,6.873
713,10443833.028458,6.867
714,10443833.061825,6.826
715,10443833.095253,6.847
716,10443833.128664,6.849
717,10443833.162035,6.809
718,10443833.195418,6.784
719,10443833.228527,6.487
720,10443833.261781,6.330
721,10443833.295749,6.832
722,10443833.329179,6.855
723,10443833.362159,6.427
724,10443833.395868,6.728
725,10443833.429659,7.110
726,10443833.463590,7.628
727,10443833.500665,11.295
728,10443833.533521,10.740
729,10443833.563476,7.286
730,10443833.596830,7.229
731,10443833.631353,8.286
732,10443833.664788,8.314
733,10443833.698786,8.902
734,10443833.733844,10.549
735,10443833.766162,9.458
736,10443833.796692,6.580
737,10443833.834379,10.859
738,10443833.864932,8.002
739,10443833.897896,7.558
740,10443833.932249,8.505
741,10443833.965490,8.272
742,10443833.999468,8.841
743,10443834.030642,6.630
744,10443834.064659,7.238
745,10443834.098507,7.673
746,10443834.131207,6.965
747,10443834.164513,6.861
748,10443834.197874,6.810
749,10443834.231003,6.530
750,10443834.264699,6.819
751,10443834.298108,6.778
752,10443834.331111,6.370
753,10443834.365401,7.251
754,10443834.397862,6.303
755,10443834.431335,6.366
756,10443834.465265,6.888
757,10443834.498551,6.767
758,10443834.531984,6.791
759,10443834.565775,7.163
760,10443834.598279,6.266
761,10443834.632186,6.683
762,10443834.665742,6.828
763,10443834.699120,6.801
764,10443834.732116,6.390
765,10443834.765879,6.746
766,10443834.799232,6.691
767,10443834.833415,7.466
768,10443834.866226,6.865
769,10443834.899572,6.803
770,10443834.933827,7.648
771,10443834.966129,6.487
772,10443835.000973,7.921
773,10443835.033298,6.837
774,10443835.068138,8.271
775,10443835.100892,7.619
776,10443835.133207,6.526
777,10443835.167965,7.877
778,10443835.200340,6.846
779,10443835.234121,7.220
780,10443835.266677,6.371
781,10443835.300961,7.191
782,10443835.334010,6.830
783,10443835.367409,6.822
784,10443835.400815,6.820
785,10443835.434752,7.350
786,10443835.468419,7.606
787,10443835.503806,9.581
788,10443835.534187,6.556
789,10443835.570317,9.277
790,10443835.601346,6.894
791,10443835.635177,7.260
792,10443835.670330,8.999
793,10443835.702272,7.531
794,10443835.734936,6.787
795,10443835.771585,10.023
796,10443835.801714,6.744
797,10443835.835798,7.418
798,10443835.868477,6.687
799,10443835.904620,9.419
800,10443835.937913,9.303
801,10443835.970419,8.339
802,10443836.001995,6.503
803,10443836.037904,9.002
804,10443836.068991,6.678
805,10443836.105618,9.892
806,10443836.137982,8.845
807,10443836.170655,8.104
808,10443836.203023,7.062
809,10443836.237774,8.402
810,10443836.270493,7.712
811,10443836.302844,6.610
812,10443836.337633,7.992
813,10443836.369976,6.930
814,10443836.404761,8.306
815,10443836.437531,7.668
816,10443836.469667,6.397
817,10443836.504722,8.038
818,10443836.536432,6.333
819,10443836.569961,6.450
820,10443836.604148,7.228
821,10443836.636684,6.302
822,10443836.670126,6.334
823,10443836.703550,6.346
824,10443836.737079,6.466
825,10443836.771247,7.236
826,10443836.804231,6.813
827,10443836.837713,6.887
828,10443836.871052,6.818
829,10443836.905630,7.986
830,10443836.937916,6.863
831,10443836.971728,7.219
832,10443837.005135,7.218
833,10443837.037670,6.345
834,10443837.071688,6.953
835,10443837.104964,6.822
836,10443837.138415,6.865
837,10443837.171298,6.339
838,10443837.206619,8.253
839,10443837.239139,7.362
840,10443837.271900,6.716
841,10443837.305038,6.393
842,10443837.339795,7.738
843,10443837.372132,6.667
844,10443837.406929,8.055
845,10443837.441087,8.806
846,10443837.472964,7.272
847,10443837.509333,10.230
848,10443837.542402,9.886
849,10443837.572732,6.809
850,10443837.609809,10.477
851,10443837.639939,7.147
852,10443837.677170,10.970
853,10443837.707336,7.724
854,10443837.739895,6.876
855,10443837.773974,7.547
856,10443837.806931,7.094
857,10443837.840641,7.391
858,10443837.873660,7.001
859,10443837.907184,7.115
860,10443837.943101,9.621
861,10443837.974368,7.429
862,10443838.007573,7.225
863,10443838.043095,9.339
864,10443838.074730,7.563
865,10443838.107045,6.468
866,10443838.141496,7.509
867,10443838.174599,7.202
868,10443838.207131,6.323
869,10443838.240715,6.497
870,10443838.274463,6.836
871,10443838.307825,6.746
872,10443838.341280,6.793
873,10443838.374697,6.802
874,10443838.408083,6.778
875,10443838.441040,6.325
876,10443838.475319,7.192
877,10443838.508242,6.706
878,10443838.541241,6.294
879,10443838.574813,6.456
880,10443838.608477,6.702
881,10443838.641590,6.351
882,10443838.676186,7.538
883,10443838.708498,6.441
884,10443838.743280,7.815
885,10443838.775623,6.749
886,10443838.810391,8.110
887,10443838.842777,7.088
888,10443838.877524,8.426
889,10443838.910191,7.683
890,10443838.942571,6.657
891,10443838.975926,6.537
892,10443839.009164,6.365
893,10443839.043007,6.801
894,10443839.076447,6.833
895,10443839.110246,7.227
896,10443839.142901,6.471
897,10443839.176662,6.825
898,10443839.210343,7.098
899,10443839.243011,6.358
900,10443839.277029,6.968
901,10443839.310335,6.823
902,10443839.343719,6.797
903,10443839.376925,6.595
904,10443839.410558,6.820
905,10443839.444502,7.357
906,10443839.477531,6.977
907,10443839.511187,7.225
908,10443839.544205,6.834
909,10443839.577669,6.889
910,10443839.611093,6.903
911,10443839.644223,6.577
912,10443839.677455,6.399
913,10443839.711244,6.779
914,10443839.744760,6.888
915,10443839.778600,7.315
916,10443839.811016,6.320
917,10443839.845071,6.962
918,10443839.879820,8.301
919,10443839.912587,7.658
920,10443839.944911,6.575
921,10443839.979634,7.813
922,10443840.012028,6.801
923,10443840.046772,8.138
924,10443840.079436,7.425
925,10443840.111794,6.378
926,10443840.146646,7.820
927,10443840.178940,6.706
928,10443840.212664,7.020
929,10443840.246205,7.152
930,10443840.279598,7.135
931,10443840.312181,6.258
932,10443840.346524,7.190
933,10443840.379939,7.197
934,10443840.412503,6.350
935,10443840.446674,7.109
936,10443840.479222,6.248
937,10443840.513566,7.180
938,10443840.546125,6.329
939,10443840.580030,6.823
940,10443840.613307,6.691
941,10443840.647018,6.948
942,10443840.680339,6.861
943,10443840.713713,6.826
944,10443840.746827,6.533
945,10443840.780057,6.355
946,10443840.813379,6.268
947,10443840.847037,6.509
948,10443840.880746,6.809
949,10443840.914221,6.875
950,10443840.947542,6.784
951,10443840.980755,6.537
952,10443841.015314,7.687
953,10443841.047647,6.612
954,10443841.082476,8.032
955,10443841.114771,6.921
956,10443841.149572,8.315
957,10443841.182324,7.660
958,10443841.214687,6.617
959,10443841.249503,8.027
960,10443841.281829,6.945
961,10443841.316637,8.296
962,10443841.348059,6.311
963,10443841.382154,6.995
964,10443841.415402,6.835
965,10443841.448570,6.594
966,10443841.482324,6.938
967,10443841.515983,7.187
968,10443841.549853,7.649
969,10443841.582709,7.095
970,10443841.616830,7.807
971,10443841.649080,6.590
972,10443841.683294,7.396
973,10443841.717518,8.209
974,10443841.749281,6.561
975,10443841.782800,6.674
976,10443841.818905,9.369
977,10443841.849619,6.673
978,10443841.885049,8.694
979,10443841.917123,7.358
980,10443841.950844,7.668
981,10443841.984972,8.330
982,10443842.016906,6.853
983,10443842.050437,6.970
984,10443842.084267,7.387
985,10443842.119452,9.160
986,10443842.150406,6.704
987,10443842.183551,6.432
988,10443842.218029,7.500
989,10443842.250342,6.404
990,10443842.285129,7.775
991,10443842.317504,6.683
992,10443842.352302,8.073
993,10443842.384638,7.000
994,10443842.419468,8.419
995,10443842.452184,7.729
996,10443842.484511,6.649
997,10443842.519352,8.084
998,10443842.551593,6.920
999,10443842.584483,6.400
1000,10443842.618675,7.184
1001,10443842.652155,7.204
1002,10443842.684645,6.287
1003,10443842.718007,6.234
1004,10443842.751879,6.693
1005,10443842.785736,7.142
1006,10443842.818281,6.270
1007,10443842.851762,6.340
1008,10443842.885270,6.436
1009,10443842.918614,6.372
1010,10443842.952493,6.844
1011,10443842.985942,6.832
1012,10443843.019279,6.762
1013,10443843.052263,6.335
1014,10443843.086556,7.218
1015,10443843.119230,6.484
1016,10443843.152382,6.229
1017,10443843.186703,7.137
1018,10443843.219312,6.336
1019,10443843.252687,6.305
1020,10443843.286384,6.589
1021,10443843.319988,6.737
1022,10443843.353039,6.366
1023,10443843.386799,6.717
1024,10443843.419786,6.297
1025,10443843.456062,9.160
1026,10443843.489833,9.522
1027,10443843.521251,7.529
1028,10443843.554379,7.250
1029,10443843.588695,8.158
1030,10443843.621218,7.274
1031,10443843.655450,8.046
1032,10443843.690152,9.340
1033,10443843.723134,8.914
1034,10443843.757741,10.111
1035,10443843.790445,9.408
1036,10443843.825188,10.744
1037,10443843.858248,10.392
1038,10443843.888808,7.545
1039,10443843.922210,7.538
1040,10443843.954760,6.678
1041,10443843.989676,8.108
1042,10443844.022890,7.908
1043,10443844.055969,7.578
1044,10443844.088235,6.437
1045,10443844.122664,7.457
1046,10443844.155576,6.958
1047,10443844.189176,7.151
1048,10443844.222642,7.205
1049,10443844.255181,6.334
1050,10443844.288659,6.399
1051,10443844.322560,6.851
1052,10443844.356042,6.923
1053,10443844.389379,6.847
1054,10443844.422331,6.390
1055,10443844.456381,7.032
1056,10443844.489025,6.268
1057,10443844.522449,6.281
1058,10443844.556832,7.249
1059,10443844.589835,6.844
1060,10443844.623240,6.840
1061,10443844.656660,6.792
1062,10443844.690152,6.875
1063,10443844.724176,7.491
1064,10443844.756841,6.744
1065,10443844.790382,6.875
1066,10443844.824846,7.933
1067,10443844.857136,6.811
